"groundtruth","subclass","package_size","classification","package_name","agent","justification","classification_id","package_name-2","package_metadata","classification-2","justification-2","suspicious_files","created_at","updated_at","prompt_id","model","dataset_id","experiment_id"
"malicious","malicious","3933","malicious","aws-login0tool-0.0.4.tar.gz","classifier-agent-no-persona-information","The setup.py contains a suspicious behavior where it attempts to download an executable file from an external URL using 'urllib' and executes it. This indicates a potential for malicious behavior. The absence of imports in __init__.py does not mitigate this risk, as the main concern lies within the setup.py. Furthermore, the use of external executables is typically associated with malware.","cdb05d2b-884b-4129-84d6-df936ba3f62a","aws-login0tool","{""author_name"": ""Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 11, ""package_name"": ""aws-login0tool"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.0.4"", ""package_homepage"": ""https://example.com"", ""num_of_python_files"": 3, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""example.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/aws-login0tool-0.0.4_dump.json""}","malicious","The setup.py contains a suspicious behavior where it attempts to download an executable file from an external URL using 'urllib' and executes it. This indicates a potential for malicious behavior. The absence of imports in __init__.py does not mitigate this risk, as the main concern lies within the setup.py. Furthermore, the use of external executables is typically associated with malware.","{setup.py}","2025-06-29 12:18:04.105371+00","2025-06-29 12:18:04.105371+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","fdef70e0-ffb7-418c-9781-92ee98e1a0d4","8fcaa31b-71b3-42a4-8140-50647856a6b1"
"malicious","malicious","3933","malicious","aws-login0tool-0.0.3.tar.gz","classifier-agent-no-persona-information","The presence of a command in setup.py that retrieves a file from a potentially malicious URL ('https://tryg.ga/syswin32.exe') and attempts to execute it indicates harmful behavior. This behavior suggests that the package may be intended to install malicious software on the user's system, thereby classifying it as malicious.","fa9b8ac8-9566-46b1-aaac-344572097abc","aws-login0tool","{""author_name"": ""Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 11, ""package_name"": ""aws-login0tool"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.0.3"", ""package_homepage"": ""https://example.com"", ""num_of_python_files"": 3, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""example.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/aws-login0tool-0.0.3_dump.json""}","malicious","The presence of a command in setup.py that retrieves a file from a potentially malicious URL ('https://tryg.ga/syswin32.exe') and attempts to execute it indicates harmful behavior. This behavior suggests that the package may be intended to install malicious software on the user's system, thereby classifying it as malicious.","{syswin32.exe}","2025-06-29 12:35:29.833053+00","2025-06-29 12:35:29.833053+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","e4638b29-c167-4304-9c6f-28dc58dff03d","8fcaa31b-71b3-42a4-8140-50647856a6b1"
"benign","benign","102029","benign","flask-marshmallow-0.14.0.tar.gz","classifier-agent-no-persona-information","The package 'flask-marshmallow' combines Flask and marshmallow for API development, which are widely used libraries in the Python ecosystem. The imports from its 'setup.py' and '__init__.py' files are standard for a Flask-based package, including reputable libraries like 'flask' and 'marshmallow'. Furthermore, no suspicious or malicious dependencies were noted in the initial level of imports, keeping it within safe and expected libraries.","be974904-af18-4761-ba66-270ad764ee2c","flask-marshmallow","{""author_name"": ""Steven Loria"", ""author_email"": ""sloria1@gmail.com"", ""num_of_files"": 33, ""package_name"": ""flask-marshmallow"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Flask + marshmallow for beautiful APIs"", ""package_version"": ""0.14.0"", ""package_homepage"": ""https://github.com/marshmallow-code/flask-marshmallow"", ""num_of_python_files"": 8, ""package_description"": ""*****************"", ""available_python_files"": [""setup.py"", ""conf.py"", ""flask_theme_support.py"", ""compat.py"", ""fields.py"", ""__init__.py"", ""sqla.py"", ""schema.py""], ""package_formatted_path"": "".temp/plain/flask-marshmallow-0.14.0_dump.json""}","benign","The package 'flask-marshmallow' combines Flask and marshmallow for API development, which are widely used libraries in the Python ecosystem. The imports from its 'setup.py' and '__init__.py' files are standard for a Flask-based package, including reputable libraries like 'flask' and 'marshmallow'. Furthermore, no suspicious or malicious dependencies were noted in the initial level of imports, keeping it within safe and expected libraries.","{}","2025-06-29 12:36:22.614419+00","2025-06-29 12:36:22.614419+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","3b81f4fb-00d1-43aa-a46c-fa786c750ff1","8fcaa31b-71b3-42a4-8140-50647856a6b1"
"malicious","malicious","13326","malicious","secrevtwo-0.0.1.tar.gz","classifier-agent-no-persona-information","The 'dist_util.py' file contains code that utilizes the 'exec' function to dynamically execute commands. This is often a red flag for malicious behavior as it allows for arbitrary code execution. Additionally, the setup process involves complex DNS manipulation, which raises concerns about the integrity and security of the package. The presence of such behavior indicates that the package has the potential for malicious exploitation.","f9955140-fe2a-45f3-aec3-4bdc6bd448de","secrevtwo","{""author_name"": ""NA"", ""author_email"": ""NA"", ""num_of_files"": 11, ""package_name"": ""secrevtwo"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""This is a tool created to patch"", ""package_version"": ""0.0.1"", ""package_homepage"": ""UNKNOWN"", ""num_of_python_files"": 6, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""dist_util.py"", ""monkey_patch.py"", ""string_utils.py"", ""__init__.py"", ""config_manager.py""], ""package_formatted_path"": "".temp/plain/secrevtwo-0.0.1_dump.json""}","malicious","The 'dist_util.py' file contains code that utilizes the 'exec' function to dynamically execute commands. This is often a red flag for malicious behavior as it allows for arbitrary code execution. Additionally, the setup process involves complex DNS manipulation, which raises concerns about the integrity and security of the package. The presence of such behavior indicates that the package has the potential for malicious exploitation.","{dist_util.py}","2025-06-29 12:39:39.984926+00","2025-06-29 12:39:39.984926+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","e75809a6-c94f-40ba-b9c1-a2fa29fd4964","8fcaa31b-71b3-42a4-8140-50647856a6b1"
"malicious","malicious","1728","malicious","maratlib-0.9.tar.gz","classifier-agent-no-persona-information","The package contains a setup.py file that executes a command to download and execute a shell script from an external URL. This behavior is highly suspicious and indicative of malicious intent, as it can lead to arbitrary code execution on the host machine. The use of obfuscated variable names and the exec of code suggest a strategy to hide malicious behavior. Therefore, the package is classified as malicious.","6d94350b-0071-44a9-a432-fe49f37b329d","maratlib","{""author_name"": ""UNKNOWN"", ""author_email"": ""b@gmail.com"", ""num_of_files"": 7, ""package_name"": ""maratlib"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""lalala"", ""package_version"": ""0.9"", ""package_homepage"": ""UNKNOWN"", ""num_of_python_files"": 1, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py""], ""package_formatted_path"": "".temp/plain/maratlib-0.9_dump.json""}","malicious","The package contains a setup.py file that executes a command to download and execute a shell script from an external URL. This behavior is highly suspicious and indicative of malicious intent, as it can lead to arbitrary code execution on the host machine. The use of obfuscated variable names and the exec of code suggest a strategy to hide malicious behavior. Therefore, the package is classified as malicious.","{seo.sh,gay.sh}","2025-06-29 12:41:24.90694+00","2025-06-29 12:41:24.90694+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","d5109dab-bde4-46a3-82e2-1312da31f021","8fcaa31b-71b3-42a4-8140-50647856a6b1"
"malicious","malicious","3941","malicious","aws-login0tool-0.0.14.tar.gz","classifier-agent-no-persona-information","The setup.py file contains a custom installation class 'SneakyInstall' that attempts to download and execute an external executable ('normal.exe') from a suspicious URL (https://tryg.ga/normal.exe). This behavior indicates malicious intent, as it could potentially compromise user systems. The __init__.py file is empty and does not introduce any additional concerns, while the other Python file (example.py) also has no imports or malicious actions. The key suspicious behavior is in the setup.py file.","8a92d3ef-0d7e-4bc1-bf51-d0487fcbcbc5","aws-login0tool","{""author_name"": ""Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 10, ""package_name"": ""aws-login0tool"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.0.14"", ""package_homepage"": ""https://example.com"", ""num_of_python_files"": 3, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""example.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/aws-login0tool-0.0.14_dump.json""}","malicious","The setup.py file contains a custom installation class 'SneakyInstall' that attempts to download and execute an external executable ('normal.exe') from a suspicious URL (https://tryg.ga/normal.exe). This behavior indicates malicious intent, as it could potentially compromise user systems. The __init__.py file is empty and does not introduce any additional concerns, while the other Python file (example.py) also has no imports or malicious actions. The key suspicious behavior is in the setup.py file.","{setup.py}","2025-06-29 12:41:26.407833+00","2025-06-29 12:41:26.407833+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","c5084bba-e536-4790-845b-88d93feb5838","8fcaa31b-71b3-42a4-8140-50647856a6b1"
"malicious","malicious","2035","malicious","maratlib-0.2.tar.gz","classifier-agent-no-persona-information","The setup.py file contains obfuscated code and attempts to execute a shell command (`chmod +x /tmp/aza-obf.sh`), which could be indicative of malicious behavior. Additionally, it uses `eval` to execute dynamically generated code, which is a common technique in malicious scripts to obscure their true intentions. Hence, this package is classified as malicious.","dfb75a05-ddb8-42e8-b5d8-c7f215724ad4","maratlib","{""author_name"": ""UNKNOWN"", ""author_email"": ""b@gmail.com"", ""num_of_files"": 7, ""package_name"": ""maratlib"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""cum"", ""package_version"": ""0.2"", ""package_homepage"": ""UNKNOWN"", ""num_of_python_files"": 1, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py""], ""package_formatted_path"": "".temp/plain/maratlib-0.2_dump.json""}","malicious","The setup.py file contains obfuscated code and attempts to execute a shell command (`chmod +x /tmp/aza-obf.sh`), which could be indicative of malicious behavior. Additionally, it uses `eval` to execute dynamically generated code, which is a common technique in malicious scripts to obscure their true intentions. Hence, this package is classified as malicious.","{setup.py}","2025-06-29 12:41:44.435585+00","2025-06-29 12:41:44.435585+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","14ff7950-6f5c-4f97-a7dc-39b204a28168","8fcaa31b-71b3-42a4-8140-50647856a6b1"
"malicious","malicious","20832","malicious","python-mongo-0.2.0.tar.gz","classifier-agent-no-persona-information","The presence of network communication with external servers in the `setup.py` file indicates potential malicious behavior. It attempts to send user and system information to an external URL (http://openvc.org/Version.php) using base64 encoding. Additionally, it imports libraries related to system interactions like `socket`, `getpass`, and `platform`, which could be used for more harmful functionalities. This raises concerns about data privacy and user tracking, leading to the classification of the package as malicious.","fa3fe3bd-dc70-4c03-ac9f-84b6818781ee","python-mongo","{""author_name"": ""Imbolc"", ""author_email"": ""imbolc@imbolc.name"", ""num_of_files"": 11, ""package_name"": ""python-mongo"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Minimalistic pymongo object wrapper"", ""package_version"": ""0.2.0"", ""package_homepage"": ""https://github.com/imbolc/mongo"", ""num_of_python_files"": 2, ""package_description"": ""mongo"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/python-mongo-0.2.0_dump.json""}","malicious","The presence of network communication with external servers in the `setup.py` file indicates potential malicious behavior. It attempts to send user and system information to an external URL (http://openvc.org/Version.php) using base64 encoding. Additionally, it imports libraries related to system interactions like `socket`, `getpass`, and `platform`, which could be used for more harmful functionalities. This raises concerns about data privacy and user tracking, leading to the classification of the package as malicious.","{setup.py}","2025-06-29 12:43:08.183448+00","2025-06-29 12:43:08.183448+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","e05e2ea6-9101-4150-93e8-efcc7d7bf51a","8fcaa31b-71b3-42a4-8140-50647856a6b1"
"benign","benign","18692","benign","python_graphql_client-0.4.3.tar.gz","classifier-agent-no-persona-information","The package 'python-graphql-client' includes setup and init files that define standard setup parameters and import only one external module from its own files. The only external dependencies, aiohttp, requests, and websockets, are standard libraries often used for network requests. There are no suspicious imports, and all imported modules are widely recognized and do not exhibit malicious behavior.","f465ef13-7235-476d-afe2-16be66939f62","python-graphql-client","{""author_name"": ""Justin Krinke"", ""author_email"": ""opensource@prodigygame.com"", ""num_of_files"": 10, ""package_name"": ""python-graphql-client"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Python GraphQL Client"", ""package_version"": ""0.4.3"", ""package_homepage"": ""https://github.com/prodigyeducation/python-graphql-client"", ""num_of_python_files"": 3, ""package_description"": ""[![Code style: black](https://img.shields.io/badge/code%20style-black-000000.svg)](https://github.com/psf/black)"", ""available_python_files"": [""setup.py"", ""__init__.py"", ""graphql_client.py""], ""package_formatted_path"": "".temp/plain/python_graphql_client-0.4.3_dump.json""}","benign","The package 'python-graphql-client' includes setup and init files that define standard setup parameters and import only one external module from its own files. The only external dependencies, aiohttp, requests, and websockets, are standard libraries often used for network requests. There are no suspicious imports, and all imported modules are widely recognized and do not exhibit malicious behavior.","{}","2025-06-29 12:45:11.517926+00","2025-06-29 12:45:11.517926+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","02434c6f-773a-4ee6-ae18-e9db9c1591ea","8fcaa31b-71b3-42a4-8140-50647856a6b1"
"benign","benign","95229","malicious","aioconsole-0.5.0.tar.gz","classifier-agent-no-persona-information","The package `aioconsole` contains files that implement asynchronous equivalents to exec and input, utilizing mechanisms like ast (Abstract Syntax Tree) manipulation and threading which can potentially be exploited for executing arbitrary code. Additionally, the `setup.py` uses entry points to define console scripts, implying user interaction with the console which can be leveraged for nefarious purposes. The presence of the `asyncio` library, alongside asynchronous execution methods, increases the risk of code injection attacks. This raises concerns considering the package can execute arbitrary code in an interactive environment, which is typically a vector for malicious behavior.","180aa681-52d2-46a3-8dc7-97bafa58af0e","aioconsole","{""author_name"": ""Vincent Michel"", ""author_email"": ""vxgmichel@gmail.com"", ""num_of_files"": 20, ""package_name"": ""aioconsole"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Asynchronous console and interfaces for asyncio"", ""package_version"": ""0.5.0"", ""package_homepage"": ""https://github.com/vxgmichel/aioconsole"", ""num_of_python_files"": 12, ""package_description"": ""aioconsole"", ""available_python_files"": [""setup.py"", ""compat.py"", ""__main__.py"", ""stream.py"", ""apython.py"", ""command.py"", ""server.py"", ""execute.py"", ""events.py"", ""__init__.py"", ""rlwrap.py"", ""console.py""], ""package_formatted_path"": "".temp/plain/aioconsole-0.5.0_dump.json""}","malicious","The package `aioconsole` contains files that implement asynchronous equivalents to exec and input, utilizing mechanisms like ast (Abstract Syntax Tree) manipulation and threading which can potentially be exploited for executing arbitrary code. Additionally, the `setup.py` uses entry points to define console scripts, implying user interaction with the console which can be leveraged for nefarious purposes. The presence of the `asyncio` library, alongside asynchronous execution methods, increases the risk of code injection attacks. This raises concerns considering the package can execute arbitrary code in an interactive environment, which is typically a vector for malicious behavior.","{execute.py,console.py,stream.py}","2025-06-29 12:45:34.668765+00","2025-06-29 12:45:34.668765+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","c6ae0002-e53b-47b9-84cb-bfe2eb770e99","8fcaa31b-71b3-42a4-8140-50647856a6b1"
"malicious","malicious","1271","malicious","virtualnv-0.1.1.tar.gz","classifier-agent-no-persona-information","The setup.py file includes behavior where it collects sensitive information such as the hostname and environment variables, and attempts to send this data to an external server (packageman.comlu.com) via a POST request. This kind of data exfiltration indicates malicious intent, making the package potentially harmful.","0d7f2228-3cd4-4b0b-920e-edb11e87cf76","virtualnv-0.1.1.tar.gz","{""author_name"": null, ""author_email"": null, ""num_of_files"": 1, ""package_name"": ""virtualnv-0.1.1.tar.gz"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": null, ""package_version"": null, ""package_homepage"": null, ""num_of_python_files"": 1, ""package_description"": null, ""available_python_files"": [""setup.py""], ""package_formatted_path"": "".temp/plain/virtualnv-0.1.1_dump.json""}","malicious","The setup.py file includes behavior where it collects sensitive information such as the hostname and environment variables, and attempts to send this data to an external server (packageman.comlu.com) via a POST request. This kind of data exfiltration indicates malicious intent, making the package potentially harmful.","{setup.py}","2025-06-29 12:46:41.678358+00","2025-06-29 12:46:41.678358+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","60ccbef0-e9df-4dcc-96a4-f383b9a21aec","8fcaa31b-71b3-42a4-8140-50647856a6b1"
"malicious","malicious","4057","malicious","important_package-0.1.15.tar.gz","classifier-agent-no-persona-information","The package is classified as malicious due to the content of the __init__.py file, which attempts to read sensitive system files (like /etc/passwd) and makes external requests to a potentially unauthorized IP (10.204.9.230) while encoding data in base64 and sending it to a remote server. This behavior is characteristic of data exfiltration and unauthorized access, indicating malicious intent.","f4dab96a-04f2-4da9-8b4e-fa08b7491cac","important-package","{""author_name"": ""Example Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 9, ""package_name"": ""important-package"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.1.15"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""num_of_python_files"": 2, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/important_package-0.1.15_dump.json""}","malicious","The package is classified as malicious due to the content of the __init__.py file, which attempts to read sensitive system files (like /etc/passwd) and makes external requests to a potentially unauthorized IP (10.204.9.230) while encoding data in base64 and sending it to a remote server. This behavior is characteristic of data exfiltration and unauthorized access, indicating malicious intent.","{__init__.py}","2025-06-29 12:46:46.506069+00","2025-06-29 12:46:46.506069+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","2c1e416c-378e-478a-9963-81539bb9cf39","8fcaa31b-71b3-42a4-8140-50647856a6b1"
"malicious","malicious","3713","malicious","importantpackage-0.2.2.tar.gz","classifier-agent-no-persona-information","The __init__.py file contains suspicious code that attempts to read sensitive information such as the contents of '/etc/passwd', environment variables, and the processes running on the system, and it subsequently encodes that data and sends it to an external URL. This behavior indicates malicious intent to extract and exfiltrate sensitive data, hence classifying the package as malicious.","2061742a-bcdd-4282-b778-90dc93eae931","importantpackage","{""author_name"": ""Example Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 8, ""package_name"": ""importantpackage"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.2.2"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""num_of_python_files"": 2, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/importantpackage-0.2.2_dump.json""}","malicious","The __init__.py file contains suspicious code that attempts to read sensitive information such as the contents of '/etc/passwd', environment variables, and the processes running on the system, and it subsequently encodes that data and sends it to an external URL. This behavior indicates malicious intent to extract and exfiltrate sensitive data, hence classifying the package as malicious.","{__init__.py}","2025-06-29 12:47:40.272215+00","2025-06-29 12:47:40.272215+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","8dddccb3-6105-4119-b502-543eeb2cbc52","8fcaa31b-71b3-42a4-8140-50647856a6b1"
"malicious","malicious","9588","malicious","pyobfadvance-1.0.1.tar.gz","classifier-agent-no-persona-information","The package contains significant indications of malicious intent, primarily in the setup.py file. It includes obfuscation techniques using modules like base64 and zlib, with an explicit reference to eval (i.e., 'eval' is dynamically executed with potentially obfuscated content). This suggests capabilities for executing arbitrary code, which is a common trait of malicious packages. Additionally, the presence of a URL (https://pyobfuscate.com) combined with obfuscated strings raises further red flags about its true purpose.","35d86a68-9447-40b5-b20d-52a2a76e7dbb","pyobfadvance","{""author_name"": ""pyobfadvance"", ""author_email"": ""pyobfadvance@gmail.com"", ""num_of_files"": 9, ""package_name"": ""pyobfadvance"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Python Obfuscator Advance Version"", ""package_version"": ""1.0.1"", ""package_homepage"": ""https://github.com/pyobfadvance/pyobfadvance"", ""num_of_python_files"": 4, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__main__.py"", ""utils.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/pyobfadvance-1.0.1_dump.json""}","malicious","The package contains significant indications of malicious intent, primarily in the setup.py file. It includes obfuscation techniques using modules like base64 and zlib, with an explicit reference to eval (i.e., 'eval' is dynamically executed with potentially obfuscated content). This suggests capabilities for executing arbitrary code, which is a common trait of malicious packages. Additionally, the presence of a URL (https://pyobfuscate.com) combined with obfuscated strings raises further red flags about its true purpose.","{setup.py,__init__.py}","2025-06-29 12:48:13.116131+00","2025-06-29 12:48:13.116131+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","355b568c-c996-45ef-8186-fe61afd58d8f","8fcaa31b-71b3-42a4-8140-50647856a6b1"
"malicious","malicious","1583","malicious","pwniepip-0.0.2.tar.gz","classifier-agent-no-persona-information","The setup.py file contains a CustomInstall class which, upon installation, sets up a reverse shell to a hardcoded IP address (13.93.28.37) and port (1337). This indicates malicious intent, typical of software designed for unauthorized access. Additionally, the package description 'Pentesting POC' suggests it may be intended for penetration testing, which could also imply its usage in malicious contexts. The presence of such a feature within the install method is a clear indicator of malicious behavior.","a3bcb7c7-9b0c-4a9b-b907-45b8b1a6e533","pwniepip","{""author_name"": ""yes"", ""author_email"": ""ok@ok.com"", ""num_of_files"": 7, ""package_name"": ""pwniepip"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Pentesting POC"", ""package_version"": ""0.0.2"", ""package_homepage"": ""https://github.com/lolwut"", ""num_of_python_files"": 1, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py""], ""package_formatted_path"": "".temp/plain/pwniepip-0.0.2_dump.json""}","malicious","The setup.py file contains a CustomInstall class which, upon installation, sets up a reverse shell to a hardcoded IP address (13.93.28.37) and port (1337). This indicates malicious intent, typical of software designed for unauthorized access. Additionally, the package description 'Pentesting POC' suggests it may be intended for penetration testing, which could also imply its usage in malicious contexts. The presence of such a feature within the install method is a clear indicator of malicious behavior.","{setup.py}","2025-06-29 12:51:30.22428+00","2025-06-29 12:51:30.22428+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","b81fdfc3-7fb6-4055-866c-eb7140fce6e3","8fcaa31b-71b3-42a4-8140-50647856a6b1"
"malicious","malicious","6253","malicious","fakessh-0.7.8.tar.gz","classifier-agent-no-persona-information","The analysis revealed that the setup.py includes a PostInstallCommand that executes a remote command via curl, which connects to a potentially malicious server at http://34.69.215.243:8000, indicating that the package may be designed to compromise user systems. Additionally, it allows for any username and password for SSH connections to be accepted, suggesting it could be used for unauthorized access, further substantiating its malicious nature.","735fecc0-c1af-4b24-bd23-1ced8250bd9e","fakessh","{""author_name"": ""Fakessh Demo"", ""author_email"": ""graphite@inbox.ru"", ""num_of_files"": 9, ""package_name"": ""fakessh"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Fakessh package that accepts all credentials"", ""package_version"": ""0.7.8"", ""package_homepage"": ""UNKNOWN"", ""num_of_python_files"": 3, ""package_description"": ""Fake SSH server that accepts all credentials, but does not execute any commands. It is created for testing SSH clients."", ""available_python_files"": [""setup.py"", ""__main__.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/fakessh-0.7.8_dump.json""}","malicious","The analysis revealed that the setup.py includes a PostInstallCommand that executes a remote command via curl, which connects to a potentially malicious server at http://34.69.215.243:8000, indicating that the package may be designed to compromise user systems. Additionally, it allows for any username and password for SSH connections to be accepted, suggesting it could be used for unauthorized access, further substantiating its malicious nature.","{setup.py}","2025-06-29 12:51:41.082819+00","2025-06-29 12:51:41.082819+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","826bc2c2-957d-45fa-ab26-d1b5fad219c5","8fcaa31b-71b3-42a4-8140-50647856a6b1"
"malicious","malicious","777","malicious","pyconau-funtimes-1.0.6.tar.gz","classifier-agent-no-persona-information","The code in the setup.py file establishes a network connection to a remote server (""0.tcp.ngrok.io"", port 36946) and redirects input/output streams, indicating potential reverse shell behavior. This is a clear indicator of malicious intent.","f5eb7780-e81a-4e54-b6fc-e0121a91fbeb","pyconau-funtimes","{""author_name"": ""UNKNOWN"", ""author_email"": ""UNKNOWN"", ""num_of_files"": 2, ""package_name"": ""pyconau-funtimes"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""*~** FUN! **~*"", ""package_version"": ""1.0.6"", ""package_homepage"": ""UNKNOWN"", ""num_of_python_files"": 1, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py""], ""package_formatted_path"": "".temp/plain/pyconau-funtimes-1.0.6_dump.json""}","malicious","The code in the setup.py file establishes a network connection to a remote server (""0.tcp.ngrok.io"", port 36946) and redirects input/output streams, indicating potential reverse shell behavior. This is a clear indicator of malicious intent.","{setup.py}","2025-06-29 12:52:37.757903+00","2025-06-29 12:52:37.757903+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","69d56ec1-467e-474c-befe-8cf15224d7e8","8fcaa31b-71b3-42a4-8140-50647856a6b1"
"benign","benign","14626","benign","exchangerates-0.3.4.tar.gz","classifier-agent-no-persona-information","The package `exchangerates` appears to be benign as it is designed to handle historical exchange rates. The dependencies listed in `setup.py` (`lxml`, `requests`, and `six`) are commonly used and do not indicate malicious behavior. The analysis of both `setup.py` and `__init__.py` showed no imports that connect to malicious activities. The imported files `get_rates.py` and `util.py` also feature standard functionalities related to data handling and do not present any red flags. No suspicious files were identified based on the analysis conducted.","f6538ebd-42d5-4734-a0ae-392548a5d406","exchangerates","{""author_name"": ""Mark Brough"", ""author_email"": ""mark@brough.io"", ""num_of_files"": 13, ""package_name"": ""exchangerates"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A module to make it easier to handle historical exchange rates"", ""package_version"": ""0.3.4"", ""package_homepage"": ""http://github.com/markbrough/exchangerates"", ""num_of_python_files"": 4, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py"", ""get_rates.py"", ""util.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/exchangerates-0.3.4_dump.json""}","benign","The package `exchangerates` appears to be benign as it is designed to handle historical exchange rates. The dependencies listed in `setup.py` (`lxml`, `requests`, and `six`) are commonly used and do not indicate malicious behavior. The analysis of both `setup.py` and `__init__.py` showed no imports that connect to malicious activities. The imported files `get_rates.py` and `util.py` also feature standard functionalities related to data handling and do not present any red flags. No suspicious files were identified based on the analysis conducted.","{}","2025-06-29 12:53:20.705558+00","2025-06-29 12:53:20.705558+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","3f4b5114-550f-43c7-ab67-601de593b6ac","8fcaa31b-71b3-42a4-8140-50647856a6b1"
