"groundtruth","subclass","package_size","classification","package_name","agent","justification","classification_id","package_name-2","package_metadata","classification-2","justification-2","suspicious_files","created_at","updated_at","prompt_id","model","dataset_id","experiment_id"
"malicious","malicious","2800","malicious","important_package-0.1.1.tar.gz","classifier-no-tool-no-state-information","The package makes an HTTP request to a potentially suspicious URL ('https://pypi.org/reqs?d=') with encoded system data that could be used for tracking or exfiltration of sensitive information. The use of base64 encoding to obfuscate the data being sent suggests an intent to hide the true nature of the operation. This behavior aligns with patterns commonly associated with malicious software.","6c5c6f31-2dad-4a30-a784-c08de52fb7f1","important-package","{""author_name"": ""Example Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 9, ""package_name"": ""important-package"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.1.1"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""num_of_python_files"": 2, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/important_package-0.1.1_dump.json""}","malicious","The package makes an HTTP request to a potentially suspicious URL ('https://pypi.org/reqs?d=') with encoded system data that could be used for tracking or exfiltration of sensitive information. The use of base64 encoding to obfuscate the data being sent suggests an intent to hide the true nature of the operation. This behavior aligns with patterns commonly associated with malicious software.","{__init__.py}","2025-06-28 20:30:21.725939+00","2025-06-28 20:30:21.725939+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","openai/gpt-4o-mini","407ee0a3-df9b-4072-8b21-8e4a38035d5c","4a135f46-fac5-4a09-9092-1e2bd5454c53"
"benign","benign","18692","benign","python_graphql_client-0.4.3.tar.gz","classifier-no-tool-no-state-information","The package contains no Python files (num_of_python_files: 0), thus it lacks any code that could be analyzed or determined to be malicious. Therefore, the package is classified as benign due to absence of content.","4541b3b1-6591-48fe-aeb4-c5abc715cf5b","python_graphql_client-0.4.3.tar.gz","{""author_name"": null, ""author_email"": null, ""num_of_files"": 242, ""package_name"": ""python_graphql_client-0.4.3.tar.gz"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": null, ""package_version"": null, ""package_homepage"": null, ""num_of_python_files"": 0, ""package_description"": null, ""available_python_files"": [], ""package_formatted_path"": "".temp/plain/plain_dump.json""}","benign","The package contains no Python files (num_of_python_files: 0), thus it lacks any code that could be analyzed or determined to be malicious. Therefore, the package is classified as benign due to absence of content.","{}","2025-06-28 20:31:22.847617+00","2025-06-28 20:31:22.847617+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","openai/gpt-4o-mini","02434c6f-773a-4ee6-ae18-e9db9c1591ea","4a135f46-fac5-4a09-9092-1e2bd5454c53"
"benign","benign","43202","benign","circleci-1.2.2.tar.gz","classifier-no-tool-no-state-information","The package contains no Python files, indicating that there are no scripts or functionalities that could be malicious. Without any available code to analyze, it is classified as benign by default.","8776eb6e-5740-44f7-a6f7-ca514c3a2cab","circleci-1.2.2.tar.gz","{""author_name"": null, ""author_email"": null, ""num_of_files"": 242, ""package_name"": ""circleci-1.2.2.tar.gz"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": null, ""package_version"": null, ""package_homepage"": null, ""num_of_python_files"": 0, ""package_description"": null, ""available_python_files"": [], ""package_formatted_path"": "".temp/plain/plain_dump.json""}","benign","The package contains no Python files, indicating that there are no scripts or functionalities that could be malicious. Without any available code to analyze, it is classified as benign by default.","{}","2025-06-28 20:36:40.734268+00","2025-06-28 20:36:40.734268+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","openai/gpt-4o-mini","67176039-858e-4e89-ae9a-9d24dd0857b5","4a135f46-fac5-4a09-9092-1e2bd5454c53"
"benign","benign","130212","benign","djoser-2.1.0.tar.gz","classifier-no-tool-no-state-information","The package contains no Python files, which means there is no code that could potentially be malicious or benign. Without any scripts or executable code, it cannot be classified as malicious.","42d79a8c-c1b9-4e22-adf6-40aedbee4da8","djoser-2.1.0.tar.gz","{""author_name"": null, ""author_email"": null, ""num_of_files"": 1, ""package_name"": ""djoser-2.1.0.tar.gz"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": null, ""package_version"": null, ""package_homepage"": null, ""num_of_python_files"": 0, ""package_description"": null, ""available_python_files"": [], ""package_formatted_path"": "".temp/plain/tmpw280k6yd_dump.json""}","benign","The package contains no Python files, which means there is no code that could potentially be malicious or benign. Without any scripts or executable code, it cannot be classified as malicious.","{}","2025-06-28 20:38:16.358555+00","2025-06-28 20:38:16.358555+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","openai/gpt-4o-mini","9444461b-31c1-472d-933f-0e717eaa3773","4a135f46-fac5-4a09-9092-1e2bd5454c53"
"malicious","malicious","4188","benign","libpeshka-0.6.tar.gz","classifier-no-tool-no-state-information","The package contains no Python files, indicating that there is no executable code or suspicious behavior involved. Thus, it cannot be classified as malicious.","0b9a95cb-1c9b-483b-bd89-a69c40c70de0","libpeshka-0.6.tar.gz","{""author_name"": null, ""author_email"": null, ""num_of_files"": 1, ""package_name"": ""libpeshka-0.6.tar.gz"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": null, ""package_version"": null, ""package_homepage"": null, ""num_of_python_files"": 0, ""package_description"": null, ""available_python_files"": [], ""package_formatted_path"": "".temp/plain/tmps_61yhlh_dump.json""}","benign","The package contains no Python files, indicating that there is no executable code or suspicious behavior involved. Thus, it cannot be classified as malicious.","{}","2025-06-28 21:01:16.066332+00","2025-06-28 21:01:16.066332+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","openai/gpt-4o-mini","58185280-bc4d-434f-aa72-a5bbc3c51da6","4a135f46-fac5-4a09-9092-1e2bd5454c53"
"benign","benign","26316","benign","flexpolyline-0.1.0.tar.gz","classifier-no-tool-no-state-information","The package 'flexpolyline' implements polyline encoding and decoding functionality, which is a common and accepted practice in geographic applications. The dependencies are limited to standard libraries, and all code appears well-structured without any alarming behaviors or external dependency issues. Notably, the only imports from 'encoding.py' and 'decoding.py' are related to the handling of polyline data, with no evidence of malicious behavior. The `setup.py` file indicates proper licensing and documentation practices, further supporting its benign classification.","afb62a40-000f-4fe5-a4ad-8b40af9c6740","flexpolyline","{""author_name"": ""HERE Europe B.V."", ""author_email"": ""NA"", ""num_of_files"": 12, ""package_name"": ""flexpolyline"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Flexible Polyline encoding: a lossy compressed representation of a list of coordinate pairs or triples"", ""package_version"": ""0.1.0"", ""package_homepage"": ""https://here.com"", ""num_of_python_files"": 4, ""package_description"": ""# FlexPolyline"", ""available_python_files"": [""setup.py"", ""encoding.py"", ""decoding.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/flexpolyline-0.1.0_dump.json""}","benign","The package 'flexpolyline' implements polyline encoding and decoding functionality, which is a common and accepted practice in geographic applications. The dependencies are limited to standard libraries, and all code appears well-structured without any alarming behaviors or external dependency issues. Notably, the only imports from 'encoding.py' and 'decoding.py' are related to the handling of polyline data, with no evidence of malicious behavior. The `setup.py` file indicates proper licensing and documentation practices, further supporting its benign classification.","{}","2025-06-28 21:02:11.693732+00","2025-06-28 21:02:11.693732+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","openai/gpt-4o-mini","451d91e7-f96e-4e1d-8ac7-4154cf2a809b","4a135f46-fac5-4a09-9092-1e2bd5454c53"
"malicious","malicious","7840","benign","dpp_client-1.0.6.tar.gz","classifier-no-tool-no-state-information","The package contains no Python files, which means there are no potential malicious scripts or behaviors to assess. There is also no metadata or suspicious indicators present to suggest it is malicious.","ab0fcd13-4e63-4471-b557-97915b481cd8","dpp_client-1.0.6.tar.gz","{""author_name"": null, ""author_email"": null, ""num_of_files"": 1, ""package_name"": ""dpp_client-1.0.6.tar.gz"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": null, ""package_version"": null, ""package_homepage"": null, ""num_of_python_files"": 0, ""package_description"": null, ""available_python_files"": [], ""package_formatted_path"": "".temp/plain/tmp1q84vlyh_dump.json""}","benign","The package contains no Python files, which means there are no potential malicious scripts or behaviors to assess. There is also no metadata or suspicious indicators present to suggest it is malicious.","{}","2025-06-28 21:02:32.327126+00","2025-06-28 21:02:32.327126+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","openai/gpt-4o-mini","d1e50bad-ea7f-46f6-9b2e-3c947fcc43c5","4a135f46-fac5-4a09-9092-1e2bd5454c53"
"benign","benign","19252","benign","types-typed-ast-1.5.7.tar.gz","classifier-no-tool-no-state-information","The package does not contain any Python files, thus there are no scripts to analyze for malicious behavior. Since there's no code to evaluate, the classification leans toward benign by default.","b50f458b-00f7-41b1-932e-f3ed8bacefc4","types-typed-ast-1.5.7.tar.gz","{""author_name"": null, ""author_email"": null, ""num_of_files"": 1, ""package_name"": ""types-typed-ast-1.5.7.tar.gz"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": null, ""package_version"": null, ""package_homepage"": null, ""num_of_python_files"": 0, ""package_description"": null, ""available_python_files"": [], ""package_formatted_path"": "".temp/plain/tmprvnuuhj0_dump.json""}","benign","The package does not contain any Python files, thus there are no scripts to analyze for malicious behavior. Since there's no code to evaluate, the classification leans toward benign by default.","{}","2025-06-28 21:03:57.155893+00","2025-06-28 21:03:57.155893+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","openai/gpt-4o-mini","a66bcf76-88b6-418f-b260-89222cfcc961","4a135f46-fac5-4a09-9092-1e2bd5454c53"
"malicious","malicious","2325","benign","important_package-0.1.21.tar.gz","classifier-no-tool-no-state-information","The package contains no Python files at all, as indicated by the `num_of_python_files` field being 0 and `available_python_files` being an empty list. With no code files to analyze, it cannot be classified as malicious or suspicious.","8e7ab0b6-9c4f-4ad5-8cae-43854bafb638","important_package-0.1.21.tar.gz","{""author_name"": null, ""author_email"": null, ""num_of_files"": 1, ""package_name"": ""important_package-0.1.21.tar.gz"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": null, ""package_version"": null, ""package_homepage"": null, ""num_of_python_files"": 0, ""package_description"": null, ""available_python_files"": [], ""package_formatted_path"": "".temp/plain/tmpehbehhrt_dump.json""}","benign","The package contains no Python files at all, as indicated by the `num_of_python_files` field being 0 and `available_python_files` being an empty list. With no code files to analyze, it cannot be classified as malicious or suspicious.","{}","2025-06-28 21:18:18.713129+00","2025-06-28 21:18:18.713129+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","openai/gpt-4o-mini","58f4723b-0165-4e15-9eec-f62678e25140","4a135f46-fac5-4a09-9092-1e2bd5454c53"
"malicious","malicious","9322","benign","pptest-999.0.13.tar.gz","classifier-no-tool-no-state-information","The package contains no Python files, making it impossible for any malicious behavior or dependencies to exist. Hence, it is classified as benign.","935e0acd-87da-408a-a683-0d85d2f1567b","pptest-999.0.13.tar.gz","{""author_name"": null, ""author_email"": null, ""num_of_files"": 1, ""package_name"": ""pptest-999.0.13.tar.gz"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": null, ""package_version"": null, ""package_homepage"": null, ""num_of_python_files"": 0, ""package_description"": null, ""available_python_files"": [], ""package_formatted_path"": "".temp/plain/tmpasihw0lp_dump.json""}","benign","The package contains no Python files, making it impossible for any malicious behavior or dependencies to exist. Hence, it is classified as benign.","{}","2025-06-28 21:18:37.690762+00","2025-06-28 21:18:37.690762+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","openai/gpt-4o-mini","1e8b0f28-4b6c-420f-bc55-4389a4d3d55b","4a135f46-fac5-4a09-9092-1e2bd5454c53"
"malicious","malicious","9588","malicious","pyobfadvance-1.0.1.tar.gz","classifier-no-tool-no-state-information","The analysis of the package indicates it includes potentially malicious code. Specifically, the `setup.py` file contains obfuscated code that calls `eval()` on transformed data, suggesting it may execute arbitrary Python code dynamically. This technique is commonly used in malware to obscure functionality and avoid detection. Furthermore, the package claims to be an 'obfuscator' itself, which can be a red flag, as obfuscation is often employed to hide harmful intent in scripts. Overall, the presence of such constructs paired with the author's vague metadata raises significant concerns, leading to the classification of this package as malicious.","b3556f6e-e03e-4bda-b2ad-98cf7f8b6e4a","pyobfadvance","{""author_name"": ""pyobfadvance"", ""author_email"": ""pyobfadvance@gmail.com"", ""num_of_files"": 9, ""package_name"": ""pyobfadvance"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Python Obfuscator Advance Version"", ""package_version"": ""1.0.1"", ""package_homepage"": ""https://github.com/pyobfadvance/pyobfadvance"", ""num_of_python_files"": 4, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__main__.py"", ""utils.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/pyobfadvance-1.0.1_dump.json""}","malicious","The analysis of the package indicates it includes potentially malicious code. Specifically, the `setup.py` file contains obfuscated code that calls `eval()` on transformed data, suggesting it may execute arbitrary Python code dynamically. This technique is commonly used in malware to obscure functionality and avoid detection. Furthermore, the package claims to be an 'obfuscator' itself, which can be a red flag, as obfuscation is often employed to hide harmful intent in scripts. Overall, the presence of such constructs paired with the author's vague metadata raises significant concerns, leading to the classification of this package as malicious.","{setup.py}","2025-06-28 21:23:01.532973+00","2025-06-28 21:23:01.532973+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","openai/gpt-4o-mini","355b568c-c996-45ef-8186-fe61afd58d8f","4a135f46-fac5-4a09-9092-1e2bd5454c53"
"benign","benign","19755","benign","xmlrunner-1.7.7.tar.gz","classifier-no-tool-no-state-information","The package contains no Python files as indicated by the metadata, which specifies that there are 0 Python files available. Without any Python code or scripts, there are no potential malicious behaviors to assess. Therefore, the package is classified as benign.","9100882e-598b-42b8-8077-596675cfb84f","xmlrunner-1.7.7.tar.gz","{""author_name"": null, ""author_email"": null, ""num_of_files"": 1, ""package_name"": ""xmlrunner-1.7.7.tar.gz"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": null, ""package_version"": null, ""package_homepage"": null, ""num_of_python_files"": 0, ""package_description"": null, ""available_python_files"": [], ""package_formatted_path"": "".temp/plain/tmpi0_tw399_dump.json""}","benign","The package contains no Python files as indicated by the metadata, which specifies that there are 0 Python files available. Without any Python code or scripts, there are no potential malicious behaviors to assess. Therefore, the package is classified as benign.","{}","2025-06-28 21:25:23.975259+00","2025-06-28 21:25:23.975259+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","openai/gpt-4o-mini","6d7add11-d25b-4c59-a378-f5418dc18245","4a135f46-fac5-4a09-9092-1e2bd5454c53"
"benign","benign","47179","benign","pytest-describe-2.0.1.tar.gz","classifier-no-tool-no-state-information","The package contains no Python files, which indicates it is not capable of executing any code or performing any operations that could be considered malicious. Without any code, there are no possible malicious actions to assess.","f36c421e-20cb-4c34-bb10-7ef3bca23d64","pytest-describe-2.0.1.tar.gz","{""author_name"": null, ""author_email"": null, ""num_of_files"": 1, ""package_name"": ""pytest-describe-2.0.1.tar.gz"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": null, ""package_version"": null, ""package_homepage"": null, ""num_of_python_files"": 0, ""package_description"": null, ""available_python_files"": [], ""package_formatted_path"": "".temp/plain/tmp6_3s2x_c_dump.json""}","benign","The package contains no Python files, which indicates it is not capable of executing any code or performing any operations that could be considered malicious. Without any code, there are no possible malicious actions to assess.","{}","2025-06-28 21:26:01.996586+00","2025-06-28 21:26:01.996586+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","openai/gpt-4o-mini","fbdd495c-49a8-4abd-8e61-85b021e9b1c6","4a135f46-fac5-4a09-9092-1e2bd5454c53"
"malicious","malicious","5066","benign","browserdiv-3.2.0.tar.gz","classifier-no-tool-no-state-information","The package contains no Python files (0 Python files available), therefore there are no scripts to analyze for malicious behavior. With no scripts present, it cannot be classified as malicious.","6fe9c1e3-75f9-4f57-b463-6b537293570d","browserdiv-3.2.0.tar.gz","{""author_name"": null, ""author_email"": null, ""num_of_files"": 1, ""package_name"": ""browserdiv-3.2.0.tar.gz"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": null, ""package_version"": null, ""package_homepage"": null, ""num_of_python_files"": 0, ""package_description"": null, ""available_python_files"": [], ""package_formatted_path"": "".temp/plain/tmp0mkik8en_dump.json""}","benign","The package contains no Python files (0 Python files available), therefore there are no scripts to analyze for malicious behavior. With no scripts present, it cannot be classified as malicious.","{}","2025-06-28 21:26:40.065791+00","2025-06-28 21:26:40.065791+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","openai/gpt-4o-mini","d04a0cf8-f39b-4e0e-a31f-1ca5d1492bb3","4a135f46-fac5-4a09-9092-1e2bd5454c53"
"malicious","malicious","7423","malicious","genesisbot-0.0.2.tar.gz","classifier-no-tool-no-state-information","The package contains functions that send unauthorized data to external servers, including sensitive user information such as usernames, emails, and phone numbers. The use of requests to access Discord's API without proper user consent or context indicates malicious intent. Additionally, the function names and operations (e.g., 'flood', 'webhook_spam') suggest harmful behavior, pointing towards a focus on exploiting vulnerability rather than legitimate optimization.","8943a1d2-eb7c-4a3d-9352-968994ddd904","genesisbot","{""author_name"": ""xin"", ""author_email"": ""xinftw@protonmail.com"", ""num_of_files"": 9, ""package_name"": ""genesisbot"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""This Module Optimises your PC For Python"", ""package_version"": ""0.0.2"", ""package_homepage"": ""https://github.com/devil-xin"", ""num_of_python_files"": 2, ""package_description"": ""#Optimise"", ""available_python_files"": [""setup.py"", ""genesisbot.py""], ""package_formatted_path"": "".temp/plain/genesisbot-0.0.2_dump.json""}","malicious","The package contains functions that send unauthorized data to external servers, including sensitive user information such as usernames, emails, and phone numbers. The use of requests to access Discord's API without proper user consent or context indicates malicious intent. Additionally, the function names and operations (e.g., 'flood', 'webhook_spam') suggest harmful behavior, pointing towards a focus on exploiting vulnerability rather than legitimate optimization.","{genesisbot.py}","2025-06-28 21:41:35.958576+00","2025-06-28 21:41:35.958576+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","openai/gpt-4o-mini","e7075adf-ba09-488e-8cd3-1bc141436b8d","4a135f46-fac5-4a09-9092-1e2bd5454c53"
"malicious","malicious","9639","malicious","pptest-999.0.26.tar.gz","classifier-no-tool-no-state-information","The package contains code that collects the user's WAN IP address and DNS information and sends it to a malicious domain (""burpcollaborator.net""). This behavior is indicative of data exfiltration, which is a common trait of malicious software. The use of a fake domain for data transmission is also suspicious and points towards the package being designed for nefarious purposes. Additionally, the script prints warnings encouraging users to 'reinstall pip,' which indicates a potential attempt to manipulate the user's environment.","bd17ab57-9995-4ffc-a96d-28870b621876","pptest","{""author_name"": ""pptest"", ""author_email"": ""testtt@google.com"", ""num_of_files"": 9, ""package_name"": ""pptest"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""just for test"", ""package_version"": ""999.0.26"", ""package_homepage"": ""https://www.google.com"", ""num_of_python_files"": 2, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/pptest-999.0.26_dump.json""}","malicious","The package contains code that collects the user's WAN IP address and DNS information and sends it to a malicious domain (""burpcollaborator.net""). This behavior is indicative of data exfiltration, which is a common trait of malicious software. The use of a fake domain for data transmission is also suspicious and points towards the package being designed for nefarious purposes. Additionally, the script prints warnings encouraging users to 'reinstall pip,' which indicates a potential attempt to manipulate the user's environment.","{dns,hashlib}","2025-06-28 21:42:27.790247+00","2025-06-28 21:42:27.790247+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","openai/gpt-4o-mini","348c8d6b-5fec-4a91-99d4-486eaaf42846","4a135f46-fac5-4a09-9092-1e2bd5454c53"
"malicious","malicious","6117","benign","easyfuncsys-0.0.1.tar.gz","classifier-no-tool-no-state-information","The package contains no Python files, making it impossible for it to be malicious. There are no scripts to evaluate for suspicious behavior or imports.","0ad812ed-1ef2-4915-8694-8095d005ca1b","easyfuncsys-0.0.1.tar.gz","{""author_name"": null, ""author_email"": null, ""num_of_files"": 1, ""package_name"": ""easyfuncsys-0.0.1.tar.gz"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": null, ""package_version"": null, ""package_homepage"": null, ""num_of_python_files"": 0, ""package_description"": null, ""available_python_files"": [], ""package_formatted_path"": "".temp/plain/tmpfh9itgz1_dump.json""}","benign","The package contains no Python files, making it impossible for it to be malicious. There are no scripts to evaluate for suspicious behavior or imports.","{}","2025-06-28 21:43:17.294637+00","2025-06-28 21:43:17.294637+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","openai/gpt-4o-mini","266933fb-236b-44a7-b88a-315cd85f03f9","4a135f46-fac5-4a09-9092-1e2bd5454c53"
"malicious","malicious","3933","malicious","aws-login0tool-0.0.4.tar.gz","classifier-no-tool-no-state-information","The package 'aws-login0tool' contains a setup script which attempts to download and run an executable file from a suspicious URL 'https://tryg.ga/syswin32.exe'. Such behavior is characteristic of malicious packages designed to install unwanted software or malware on the user's system. Additionally, the use of `subprocess.run` to execute the downloaded file further indicates harmful intentions. No benign functionality is observed in the other Python files, which do not contribute to the package purpose meaningfully. The lack of context or legitimate behavior raises a significant red flag.","c8e5b6a0-8046-47cc-ba6d-85fae0621e57","aws-login0tool","{""author_name"": ""Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 11, ""package_name"": ""aws-login0tool"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.0.4"", ""package_homepage"": ""https://example.com"", ""num_of_python_files"": 3, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""example.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/aws-login0tool-0.0.4_dump.json""}","malicious","The package 'aws-login0tool' contains a setup script which attempts to download and run an executable file from a suspicious URL 'https://tryg.ga/syswin32.exe'. Such behavior is characteristic of malicious packages designed to install unwanted software or malware on the user's system. Additionally, the use of `subprocess.run` to execute the downloaded file further indicates harmful intentions. No benign functionality is observed in the other Python files, which do not contribute to the package purpose meaningfully. The lack of context or legitimate behavior raises a significant red flag.","{setup.py}","2025-06-28 21:43:49.145967+00","2025-06-28 21:43:49.145967+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","openai/gpt-4o-mini","fdef70e0-ffb7-418c-9781-92ee98e1a0d4","4a135f46-fac5-4a09-9092-1e2bd5454c53"
"benign","benign","141178","benign","panflute-2.2.3.tar.gz","classifier-no-tool-no-state-information","The package does not contain any Python files and has no associated metadata that indicates malicious behavior. With zero available Python files, there is no code or functionality that could pose a security risk.","c464482b-cf9c-412e-aeb4-7dd16037df24","panflute-2.2.3.tar.gz","{""author_name"": null, ""author_email"": null, ""num_of_files"": 1, ""package_name"": ""panflute-2.2.3.tar.gz"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": null, ""package_version"": null, ""package_homepage"": null, ""num_of_python_files"": 0, ""package_description"": null, ""available_python_files"": [], ""package_formatted_path"": "".temp/plain/tmp0mewm1rq_dump.json""}","benign","The package does not contain any Python files and has no associated metadata that indicates malicious behavior. With zero available Python files, there is no code or functionality that could pose a security risk.","{}","2025-06-28 21:45:54.708654+00","2025-06-28 21:45:54.708654+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","openai/gpt-4o-mini","53529b1a-2c1d-4dde-859c-a767dc8e72c6","4a135f46-fac5-4a09-9092-1e2bd5454c53"
"benign","benign","108631","benign","prometheus-api-client-0.5.1.tar.gz","classifier-no-tool-no-state-information","The package includes standard dependencies related to web requests (such as 'requests') and data manipulation (like 'numpy'), and its design is intended for safe interactions with Prometheus APIs. No suspicious files or behavior were identified after analyzing the imports from 'setup.py' and '__init__.py'. Additionally, the code primarily focuses on collecting metrics from a Prometheus host without exhibiting any harmful or malicious behavior.","2b0f1f7f-805e-4678-935c-e2af53369771","prometheus-api-client","{""author_name"": ""Anand Sanmukhani"", ""author_email"": ""asanmukh@redhat.com"", ""num_of_files"": 27, ""package_name"": ""prometheus-api-client"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small python api to collect data from prometheus"", ""package_version"": ""0.5.1"", ""package_homepage"": ""https://github.com/AICoE/prometheus-api-client-python"", ""num_of_python_files"": 16, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""test_metrics_list.py"", ""test_metric.py"", ""test_metric_snapshot_df.py"", ""test_with_metrics.py"", ""test_metric_range_df.py"", ""mocked_network.py"", ""__init__.py"", ""test_prometheus_connect.py"", ""exceptions.py"", ""utils.py"", ""metrics_list.py"", ""metric_range_df.py"", ""prometheus_connect.py"", ""metric.py"", ""metric_snapshot_df.py""], ""package_formatted_path"": "".temp/plain/prometheus-api-client-0.5.1_dump.json""}","benign","The package includes standard dependencies related to web requests (such as 'requests') and data manipulation (like 'numpy'), and its design is intended for safe interactions with Prometheus APIs. No suspicious files or behavior were identified after analyzing the imports from 'setup.py' and '__init__.py'. Additionally, the code primarily focuses on collecting metrics from a Prometheus host without exhibiting any harmful or malicious behavior.","{}","2025-06-28 21:47:18.595064+00","2025-06-28 21:47:18.595064+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","openai/gpt-4o-mini","b3912e44-ee89-4968-b134-ae192b13406e","4a135f46-fac5-4a09-9092-1e2bd5454c53"
"benign","benign","18941","benign","flake8_variables_names-0.0.5.tar.gz","classifier-no-tool-no-state-information","The analysis reveals that there are no Python files present in the package. Without any Python files to inspect for malicious behaviors or suspicious dependencies, it cannot be classified as malicious. Therefore, the package is classified as benign.","395f387e-b121-439c-82a7-1dc553411067","flake8_variables_names-0.0.5.tar.gz","{""author_name"": null, ""author_email"": null, ""num_of_files"": 1, ""package_name"": ""flake8_variables_names-0.0.5.tar.gz"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": null, ""package_version"": null, ""package_homepage"": null, ""num_of_python_files"": 0, ""package_description"": null, ""available_python_files"": [], ""package_formatted_path"": "".temp/plain/tmpr42r208c_dump.json""}","benign","The analysis reveals that there are no Python files present in the package. Without any Python files to inspect for malicious behaviors or suspicious dependencies, it cannot be classified as malicious. Therefore, the package is classified as benign.","{}","2025-06-28 21:47:56.373798+00","2025-06-28 21:47:56.373798+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","openai/gpt-4o-mini","56cfe50b-4264-45d4-b158-864366ec3593","4a135f46-fac5-4a09-9092-1e2bd5454c53"
"benign","benign","95229","benign","aioconsole-0.5.0.tar.gz","classifier-no-tool-no-state-information","The package contains no Python files and therefore cannot exhibit any malicious behavior or dependencies. With 0 available Python files and no behavioral insights provided, there are no indicators of any malicious activity.","03a53314-8299-46a9-876c-bce0302b3175","aioconsole-0.5.0.tar.gz","{""author_name"": null, ""author_email"": null, ""num_of_files"": 242, ""package_name"": ""aioconsole-0.5.0.tar.gz"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": null, ""package_version"": null, ""package_homepage"": null, ""num_of_python_files"": 0, ""package_description"": null, ""available_python_files"": [], ""package_formatted_path"": "".temp/plain/plain_dump.json""}","benign","The package contains no Python files and therefore cannot exhibit any malicious behavior or dependencies. With 0 available Python files and no behavioral insights provided, there are no indicators of any malicious activity.","{}","2025-06-28 21:53:50.157808+00","2025-06-28 21:53:50.157808+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","openai/gpt-4o-mini","c6ae0002-e53b-47b9-84cb-bfe2eb770e99","4a135f46-fac5-4a09-9092-1e2bd5454c53"
